Epoch: 001, Loss: 1.946552, Train: 0.350000, Val: 0.228000, Test: 0.244000, Val_acc_best: 0.228000, Test_acc_best: 0.244000
Epoch: 002, Loss: 1.934179, Train: 0.257143, Val: 0.148000, Test: 0.164000, Val_acc_best: 0.228000, Test_acc_best: 0.244000
Epoch: 003, Loss: 1.921565, Train: 0.285714, Val: 0.156000, Test: 0.174000, Val_acc_best: 0.228000, Test_acc_best: 0.244000
Epoch: 004, Loss: 1.907351, Train: 0.292857, Val: 0.150000, Test: 0.173000, Val_acc_best: 0.228000, Test_acc_best: 0.244000
Epoch: 005, Loss: 1.892601, Train: 0.428571, Val: 0.240000, Test: 0.253000, Val_acc_best: 0.240000, Test_acc_best: 0.253000
Epoch: 006, Loss: 1.873968, Train: 0.535714, Val: 0.330000, Test: 0.324000, Val_acc_best: 0.330000, Test_acc_best: 0.324000
Epoch: 007, Loss: 1.857051, Train: 0.650000, Val: 0.374000, Test: 0.398000, Val_acc_best: 0.374000, Test_acc_best: 0.398000
Epoch: 008, Loss: 1.832427, Train: 0.728571, Val: 0.452000, Test: 0.474000, Val_acc_best: 0.452000, Test_acc_best: 0.474000
Epoch: 009, Loss: 1.804561, Train: 0.778571, Val: 0.518000, Test: 0.558000, Val_acc_best: 0.518000, Test_acc_best: 0.558000
Epoch: 010, Loss: 1.783042, Train: 0.814286, Val: 0.602000, Test: 0.630000, Val_acc_best: 0.602000, Test_acc_best: 0.630000
Epoch: 011, Loss: 1.752607, Train: 0.878571, Val: 0.648000, Test: 0.676000, Val_acc_best: 0.648000, Test_acc_best: 0.676000
Epoch: 012, Loss: 1.720031, Train: 0.892857, Val: 0.684000, Test: 0.697000, Val_acc_best: 0.684000, Test_acc_best: 0.697000
Epoch: 013, Loss: 1.690737, Train: 0.900000, Val: 0.716000, Test: 0.723000, Val_acc_best: 0.716000, Test_acc_best: 0.723000
Epoch: 014, Loss: 1.669371, Train: 0.921429, Val: 0.720000, Test: 0.742000, Val_acc_best: 0.720000, Test_acc_best: 0.742000
Epoch: 015, Loss: 1.630149, Train: 0.921429, Val: 0.736000, Test: 0.763000, Val_acc_best: 0.736000, Test_acc_best: 0.763000
Epoch: 016, Loss: 1.595515, Train: 0.921429, Val: 0.752000, Test: 0.768000, Val_acc_best: 0.752000, Test_acc_best: 0.768000
Epoch: 017, Loss: 1.578493, Train: 0.914286, Val: 0.764000, Test: 0.779000, Val_acc_best: 0.764000, Test_acc_best: 0.779000
Epoch: 018, Loss: 1.531069, Train: 0.914286, Val: 0.770000, Test: 0.780000, Val_acc_best: 0.770000, Test_acc_best: 0.780000
Epoch: 019, Loss: 1.503893, Train: 0.921429, Val: 0.770000, Test: 0.785000, Val_acc_best: 0.770000, Test_acc_best: 0.785000
Epoch: 020, Loss: 1.472723, Train: 0.921429, Val: 0.772000, Test: 0.788000, Val_acc_best: 0.772000, Test_acc_best: 0.788000
Epoch: 021, Loss: 1.443543, Train: 0.928571, Val: 0.776000, Test: 0.783000, Val_acc_best: 0.776000, Test_acc_best: 0.788000
Epoch: 022, Loss: 1.421927, Train: 0.928571, Val: 0.774000, Test: 0.784000, Val_acc_best: 0.776000, Test_acc_best: 0.788000
Epoch: 023, Loss: 1.357311, Train: 0.928571, Val: 0.768000, Test: 0.776000, Val_acc_best: 0.776000, Test_acc_best: 0.788000
Epoch: 024, Loss: 1.336242, Train: 0.928571, Val: 0.764000, Test: 0.776000, Val_acc_best: 0.776000, Test_acc_best: 0.788000
Epoch: 025, Loss: 1.294430, Train: 0.928571, Val: 0.764000, Test: 0.774000, Val_acc_best: 0.776000, Test_acc_best: 0.788000
Epoch: 026, Loss: 1.272625, Train: 0.914286, Val: 0.764000, Test: 0.774000, Val_acc_best: 0.776000, Test_acc_best: 0.788000
Epoch: 027, Loss: 1.246479, Train: 0.921429, Val: 0.764000, Test: 0.771000, Val_acc_best: 0.776000, Test_acc_best: 0.788000
Epoch: 028, Loss: 1.215676, Train: 0.921429, Val: 0.774000, Test: 0.779000, Val_acc_best: 0.776000, Test_acc_best: 0.788000
Epoch: 029, Loss: 1.181460, Train: 0.928571, Val: 0.778000, Test: 0.781000, Val_acc_best: 0.778000, Test_acc_best: 0.788000
Epoch: 030, Loss: 1.148123, Train: 0.928571, Val: 0.780000, Test: 0.793000, Val_acc_best: 0.780000, Test_acc_best: 0.793000
Epoch: 031, Loss: 1.132515, Train: 0.935714, Val: 0.786000, Test: 0.798000, Val_acc_best: 0.786000, Test_acc_best: 0.798000
