Epoch: 001, Loss: 1.946439, Train: 0.185714, Val: 0.178000, Test: 0.164000, Val_acc_best: 0.178000, Test_acc_best: 0.164000
Epoch: 002, Loss: 1.951342, Train: 0.250000, Val: 0.232000, Test: 0.205000, Val_acc_best: 0.232000, Test_acc_best: 0.205000
Epoch: 003, Loss: 1.944672, Train: 0.378571, Val: 0.372000, Test: 0.366000, Val_acc_best: 0.372000, Test_acc_best: 0.366000
Epoch: 004, Loss: 1.938849, Train: 0.442857, Val: 0.358000, Test: 0.377000, Val_acc_best: 0.372000, Test_acc_best: 0.377000
Epoch: 005, Loss: 1.936917, Train: 0.492857, Val: 0.384000, Test: 0.383000, Val_acc_best: 0.384000, Test_acc_best: 0.383000
Epoch: 006, Loss: 1.922502, Train: 0.507143, Val: 0.398000, Test: 0.400000, Val_acc_best: 0.398000, Test_acc_best: 0.400000
Epoch: 007, Loss: 1.931211, Train: 0.442857, Val: 0.346000, Test: 0.352000, Val_acc_best: 0.398000, Test_acc_best: 0.400000
Epoch: 008, Loss: 1.929765, Train: 0.450000, Val: 0.348000, Test: 0.353000, Val_acc_best: 0.398000, Test_acc_best: 0.400000
Epoch: 009, Loss: 1.927147, Train: 0.564286, Val: 0.424000, Test: 0.455000, Val_acc_best: 0.424000, Test_acc_best: 0.455000
Epoch: 010, Loss: 1.926796, Train: 0.600000, Val: 0.500000, Test: 0.526000, Val_acc_best: 0.500000, Test_acc_best: 0.526000
Epoch: 011, Loss: 1.923274, Train: 0.657143, Val: 0.530000, Test: 0.569000, Val_acc_best: 0.530000, Test_acc_best: 0.569000
Epoch: 012, Loss: 1.904397, Train: 0.692857, Val: 0.592000, Test: 0.604000, Val_acc_best: 0.592000, Test_acc_best: 0.604000
Epoch: 013, Loss: 1.911380, Train: 0.707143, Val: 0.620000, Test: 0.630000, Val_acc_best: 0.620000, Test_acc_best: 0.630000
Epoch: 014, Loss: 1.916387, Train: 0.700000, Val: 0.614000, Test: 0.635000, Val_acc_best: 0.620000, Test_acc_best: 0.635000
Epoch: 015, Loss: 1.905225, Train: 0.714286, Val: 0.614000, Test: 0.627000, Val_acc_best: 0.620000, Test_acc_best: 0.635000
Epoch: 016, Loss: 1.912321, Train: 0.735714, Val: 0.610000, Test: 0.630000, Val_acc_best: 0.620000, Test_acc_best: 0.635000
Epoch: 017, Loss: 1.915978, Train: 0.742857, Val: 0.620000, Test: 0.639000, Val_acc_best: 0.620000, Test_acc_best: 0.639000
Epoch: 018, Loss: 1.893913, Train: 0.757143, Val: 0.614000, Test: 0.626000, Val_acc_best: 0.620000, Test_acc_best: 0.639000
Epoch: 019, Loss: 1.893055, Train: 0.807143, Val: 0.632000, Test: 0.655000, Val_acc_best: 0.632000, Test_acc_best: 0.655000
Epoch: 020, Loss: 1.887336, Train: 0.850000, Val: 0.672000, Test: 0.688000, Val_acc_best: 0.672000, Test_acc_best: 0.688000
Epoch: 021, Loss: 1.872471, Train: 0.842857, Val: 0.662000, Test: 0.678000, Val_acc_best: 0.672000, Test_acc_best: 0.688000
Epoch: 022, Loss: 1.878892, Train: 0.864286, Val: 0.670000, Test: 0.666000, Val_acc_best: 0.672000, Test_acc_best: 0.688000
Epoch: 023, Loss: 1.874893, Train: 0.814286, Val: 0.620000, Test: 0.607000, Val_acc_best: 0.672000, Test_acc_best: 0.688000
Epoch: 024, Loss: 1.876775, Train: 0.800000, Val: 0.582000, Test: 0.567000, Val_acc_best: 0.672000, Test_acc_best: 0.688000
Epoch: 025, Loss: 1.875381, Train: 0.785714, Val: 0.554000, Test: 0.545000, Val_acc_best: 0.672000, Test_acc_best: 0.688000
Epoch: 026, Loss: 1.869650, Train: 0.778571, Val: 0.544000, Test: 0.532000, Val_acc_best: 0.672000, Test_acc_best: 0.688000
Epoch: 027, Loss: 1.852656, Train: 0.757143, Val: 0.524000, Test: 0.514000, Val_acc_best: 0.672000, Test_acc_best: 0.688000
Epoch: 028, Loss: 1.858705, Train: 0.721429, Val: 0.506000, Test: 0.501000, Val_acc_best: 0.672000, Test_acc_best: 0.688000
Epoch: 029, Loss: 1.841803, Train: 0.721429, Val: 0.492000, Test: 0.495000, Val_acc_best: 0.672000, Test_acc_best: 0.688000
Epoch: 030, Loss: 1.851933, Train: 0.700000, Val: 0.486000, Test: 0.482000, Val_acc_best: 0.672000, Test_acc_best: 0.688000
Epoch: 031, Loss: 1.831267, Train: 0.707143, Val: 0.478000, Test: 0.486000, Val_acc_best: 0.672000, Test_acc_best: 0.688000
Epoch: 032, Loss: 1.824057, Train: 0.707143, Val: 0.478000, Test: 0.481000, Val_acc_best: 0.672000, Test_acc_best: 0.688000
Epoch: 033, Loss: 1.843335, Train: 0.707143, Val: 0.476000, Test: 0.482000, Val_acc_best: 0.672000, Test_acc_best: 0.688000
Epoch: 034, Loss: 1.852710, Train: 0.721429, Val: 0.486000, Test: 0.492000, Val_acc_best: 0.672000, Test_acc_best: 0.688000
Epoch: 035, Loss: 1.835106, Train: 0.735714, Val: 0.490000, Test: 0.493000, Val_acc_best: 0.672000, Test_acc_best: 0.688000
Epoch: 036, Loss: 1.830580, Train: 0.750000, Val: 0.504000, Test: 0.495000, Val_acc_best: 0.672000, Test_acc_best: 0.688000
Epoch: 037, Loss: 1.848746, Train: 0.750000, Val: 0.524000, Test: 0.519000, Val_acc_best: 0.672000, Test_acc_best: 0.688000
Epoch: 038, Loss: 1.822336, Train: 0.800000, Val: 0.560000, Test: 0.573000, Val_acc_best: 0.672000, Test_acc_best: 0.688000
Epoch: 039, Loss: 1.803546, Train: 0.842857, Val: 0.634000, Test: 0.617000, Val_acc_best: 0.672000, Test_acc_best: 0.688000
Epoch: 040, Loss: 1.799964, Train: 0.871429, Val: 0.672000, Test: 0.661000, Val_acc_best: 0.672000, Test_acc_best: 0.688000
Epoch: 041, Loss: 1.816527, Train: 0.900000, Val: 0.708000, Test: 0.696000, Val_acc_best: 0.708000, Test_acc_best: 0.696000
Epoch: 042, Loss: 1.839358, Train: 0.921429, Val: 0.738000, Test: 0.741000, Val_acc_best: 0.738000, Test_acc_best: 0.741000
Epoch: 043, Loss: 1.780172, Train: 0.928571, Val: 0.762000, Test: 0.765000, Val_acc_best: 0.762000, Test_acc_best: 0.765000
Epoch: 044, Loss: 1.816957, Train: 0.935714, Val: 0.766000, Test: 0.778000, Val_acc_best: 0.766000, Test_acc_best: 0.778000
Epoch: 045, Loss: 1.780896, Train: 0.942857, Val: 0.760000, Test: 0.785000, Val_acc_best: 0.766000, Test_acc_best: 0.785000
Epoch: 046, Loss: 1.792696, Train: 0.935714, Val: 0.770000, Test: 0.797000, Val_acc_best: 0.770000, Test_acc_best: 0.797000
Epoch: 047, Loss: 1.776345, Train: 0.914286, Val: 0.776000, Test: 0.798000, Val_acc_best: 0.776000, Test_acc_best: 0.798000
Epoch: 048, Loss: 1.763809, Train: 0.878571, Val: 0.782000, Test: 0.788000, Val_acc_best: 0.782000, Test_acc_best: 0.798000
Epoch: 049, Loss: 1.783305, Train: 0.878571, Val: 0.764000, Test: 0.776000, Val_acc_best: 0.782000, Test_acc_best: 0.798000
Epoch: 050, Loss: 1.761092, Train: 0.871429, Val: 0.758000, Test: 0.773000, Val_acc_best: 0.782000, Test_acc_best: 0.798000
Epoch: 051, Loss: 1.772027, Train: 0.878571, Val: 0.760000, Test: 0.772000, Val_acc_best: 0.782000, Test_acc_best: 0.798000
Epoch: 052, Loss: 1.788677, Train: 0.885714, Val: 0.760000, Test: 0.773000, Val_acc_best: 0.782000, Test_acc_best: 0.798000
Epoch: 053, Loss: 1.765104, Train: 0.878571, Val: 0.756000, Test: 0.771000, Val_acc_best: 0.782000, Test_acc_best: 0.798000
Epoch: 054, Loss: 1.711631, Train: 0.871429, Val: 0.762000, Test: 0.775000, Val_acc_best: 0.782000, Test_acc_best: 0.798000
Epoch: 055, Loss: 1.736915, Train: 0.857143, Val: 0.746000, Test: 0.764000, Val_acc_best: 0.782000, Test_acc_best: 0.798000
Epoch: 056, Loss: 1.775868, Train: 0.857143, Val: 0.750000, Test: 0.769000, Val_acc_best: 0.782000, Test_acc_best: 0.798000
Epoch: 057, Loss: 1.730555, Train: 0.857143, Val: 0.746000, Test: 0.767000, Val_acc_best: 0.782000, Test_acc_best: 0.798000
Epoch: 058, Loss: 1.690359, Train: 0.864286, Val: 0.754000, Test: 0.770000, Val_acc_best: 0.782000, Test_acc_best: 0.798000
Epoch: 059, Loss: 1.712418, Train: 0.871429, Val: 0.768000, Test: 0.775000, Val_acc_best: 0.782000, Test_acc_best: 0.798000
Epoch: 060, Loss: 1.697041, Train: 0.871429, Val: 0.778000, Test: 0.783000, Val_acc_best: 0.782000, Test_acc_best: 0.798000
Epoch: 061, Loss: 1.715090, Train: 0.878571, Val: 0.782000, Test: 0.780000, Val_acc_best: 0.782000, Test_acc_best: 0.798000
Epoch: 062, Loss: 1.710801, Train: 0.892857, Val: 0.782000, Test: 0.786000, Val_acc_best: 0.782000, Test_acc_best: 0.798000
Epoch: 063, Loss: 1.685882, Train: 0.900000, Val: 0.782000, Test: 0.780000, Val_acc_best: 0.782000, Test_acc_best: 0.798000
Epoch: 064, Loss: 1.663271, Train: 0.900000, Val: 0.780000, Test: 0.777000, Val_acc_best: 0.782000, Test_acc_best: 0.798000
Epoch: 065, Loss: 1.648931, Train: 0.900000, Val: 0.778000, Test: 0.776000, Val_acc_best: 0.782000, Test_acc_best: 0.798000
Epoch: 066, Loss: 1.655360, Train: 0.914286, Val: 0.778000, Test: 0.780000, Val_acc_best: 0.782000, Test_acc_best: 0.798000
Epoch: 067, Loss: 1.714270, Train: 0.914286, Val: 0.776000, Test: 0.785000, Val_acc_best: 0.782000, Test_acc_best: 0.798000
Epoch: 068, Loss: 1.651806, Train: 0.921429, Val: 0.776000, Test: 0.790000, Val_acc_best: 0.782000, Test_acc_best: 0.798000
Epoch: 069, Loss: 1.673030, Train: 0.914286, Val: 0.768000, Test: 0.777000, Val_acc_best: 0.782000, Test_acc_best: 0.798000
Epoch: 070, Loss: 1.637789, Train: 0.914286, Val: 0.764000, Test: 0.767000, Val_acc_best: 0.782000, Test_acc_best: 0.798000
Epoch: 071, Loss: 1.696353, Train: 0.914286, Val: 0.770000, Test: 0.768000, Val_acc_best: 0.782000, Test_acc_best: 0.798000
Epoch: 072, Loss: 1.671824, Train: 0.914286, Val: 0.768000, Test: 0.764000, Val_acc_best: 0.782000, Test_acc_best: 0.798000
Epoch: 073, Loss: 1.661554, Train: 0.921429, Val: 0.768000, Test: 0.770000, Val_acc_best: 0.782000, Test_acc_best: 0.798000
Epoch: 074, Loss: 1.628551, Train: 0.921429, Val: 0.774000, Test: 0.772000, Val_acc_best: 0.782000, Test_acc_best: 0.798000
Epoch: 075, Loss: 1.612222, Train: 0.928571, Val: 0.782000, Test: 0.781000, Val_acc_best: 0.782000, Test_acc_best: 0.798000
Epoch: 076, Loss: 1.630789, Train: 0.935714, Val: 0.796000, Test: 0.791000, Val_acc_best: 0.796000, Test_acc_best: 0.798000
Epoch: 077, Loss: 1.654827, Train: 0.935714, Val: 0.796000, Test: 0.797000, Val_acc_best: 0.796000, Test_acc_best: 0.798000
Epoch: 078, Loss: 1.601118, Train: 0.935714, Val: 0.804000, Test: 0.801000, Val_acc_best: 0.804000, Test_acc_best: 0.801000
Epoch: 079, Loss: 1.592045, Train: 0.942857, Val: 0.800000, Test: 0.815000, Val_acc_best: 0.804000, Test_acc_best: 0.815000
Epoch: 080, Loss: 1.600154, Train: 0.950000, Val: 0.798000, Test: 0.820000, Val_acc_best: 0.804000, Test_acc_best: 0.820000
Epoch: 081, Loss: 1.635443, Train: 0.942857, Val: 0.802000, Test: 0.819000, Val_acc_best: 0.804000, Test_acc_best: 0.820000
Epoch: 082, Loss: 1.592887, Train: 0.935714, Val: 0.804000, Test: 0.817000, Val_acc_best: 0.804000, Test_acc_best: 0.820000
Epoch: 083, Loss: 1.641083, Train: 0.928571, Val: 0.804000, Test: 0.814000, Val_acc_best: 0.804000, Test_acc_best: 0.820000
Epoch: 084, Loss: 1.585651, Train: 0.921429, Val: 0.806000, Test: 0.811000, Val_acc_best: 0.806000, Test_acc_best: 0.820000
Epoch: 085, Loss: 1.553183, Train: 0.914286, Val: 0.804000, Test: 0.804000, Val_acc_best: 0.806000, Test_acc_best: 0.820000
Epoch: 086, Loss: 1.517607, Train: 0.907143, Val: 0.792000, Test: 0.793000, Val_acc_best: 0.806000, Test_acc_best: 0.820000
Epoch: 087, Loss: 1.581245, Train: 0.892857, Val: 0.790000, Test: 0.792000, Val_acc_best: 0.806000, Test_acc_best: 0.820000
Epoch: 088, Loss: 1.545539, Train: 0.892857, Val: 0.770000, Test: 0.784000, Val_acc_best: 0.806000, Test_acc_best: 0.820000
Epoch: 089, Loss: 1.532154, Train: 0.892857, Val: 0.768000, Test: 0.774000, Val_acc_best: 0.806000, Test_acc_best: 0.820000
Epoch: 090, Loss: 1.562568, Train: 0.900000, Val: 0.756000, Test: 0.762000, Val_acc_best: 0.806000, Test_acc_best: 0.820000
Epoch: 091, Loss: 1.503920, Train: 0.900000, Val: 0.744000, Test: 0.756000, Val_acc_best: 0.806000, Test_acc_best: 0.820000
Epoch: 092, Loss: 1.494371, Train: 0.892857, Val: 0.742000, Test: 0.754000, Val_acc_best: 0.806000, Test_acc_best: 0.820000
Epoch: 093, Loss: 1.607362, Train: 0.892857, Val: 0.742000, Test: 0.755000, Val_acc_best: 0.806000, Test_acc_best: 0.820000
Epoch: 094, Loss: 1.594460, Train: 0.892857, Val: 0.742000, Test: 0.759000, Val_acc_best: 0.806000, Test_acc_best: 0.820000
Epoch: 095, Loss: 1.505922, Train: 0.892857, Val: 0.744000, Test: 0.760000, Val_acc_best: 0.806000, Test_acc_best: 0.820000
Epoch: 096, Loss: 1.479073, Train: 0.892857, Val: 0.752000, Test: 0.766000, Val_acc_best: 0.806000, Test_acc_best: 0.820000
Epoch: 097, Loss: 1.604585, Train: 0.907143, Val: 0.758000, Test: 0.770000, Val_acc_best: 0.806000, Test_acc_best: 0.820000
Epoch: 098, Loss: 1.470720, Train: 0.907143, Val: 0.768000, Test: 0.779000, Val_acc_best: 0.806000, Test_acc_best: 0.820000
Epoch: 099, Loss: 1.475776, Train: 0.907143, Val: 0.772000, Test: 0.788000, Val_acc_best: 0.806000, Test_acc_best: 0.820000
Epoch: 100, Loss: 1.503482, Train: 0.921429, Val: 0.790000, Test: 0.796000, Val_acc_best: 0.806000, Test_acc_best: 0.820000
Epoch: 101, Loss: 1.464536, Train: 0.928571, Val: 0.792000, Test: 0.799000, Val_acc_best: 0.806000, Test_acc_best: 0.820000
Epoch: 102, Loss: 1.535614, Train: 0.935714, Val: 0.796000, Test: 0.806000, Val_acc_best: 0.806000, Test_acc_best: 0.820000
Epoch: 103, Loss: 1.543710, Train: 0.935714, Val: 0.796000, Test: 0.807000, Val_acc_best: 0.806000, Test_acc_best: 0.820000
Epoch: 104, Loss: 1.532187, Train: 0.935714, Val: 0.800000, Test: 0.812000, Val_acc_best: 0.806000, Test_acc_best: 0.820000
Epoch: 105, Loss: 1.502563, Train: 0.942857, Val: 0.804000, Test: 0.813000, Val_acc_best: 0.806000, Test_acc_best: 0.820000
Epoch: 106, Loss: 1.440873, Train: 0.942857, Val: 0.800000, Test: 0.816000, Val_acc_best: 0.806000, Test_acc_best: 0.820000
Epoch: 107, Loss: 1.470277, Train: 0.942857, Val: 0.790000, Test: 0.822000, Val_acc_best: 0.806000, Test_acc_best: 0.822000
Epoch: 108, Loss: 1.490948, Train: 0.942857, Val: 0.790000, Test: 0.823000, Val_acc_best: 0.806000, Test_acc_best: 0.823000
Epoch: 109, Loss: 1.540529, Train: 0.935714, Val: 0.792000, Test: 0.823000, Val_acc_best: 0.806000, Test_acc_best: 0.823000
Epoch: 110, Loss: 1.365280, Train: 0.935714, Val: 0.796000, Test: 0.823000, Val_acc_best: 0.806000, Test_acc_best: 0.823000
Epoch: 111, Loss: 1.506082, Train: 0.935714, Val: 0.794000, Test: 0.818000, Val_acc_best: 0.806000, Test_acc_best: 0.823000
Epoch: 112, Loss: 1.480333, Train: 0.928571, Val: 0.788000, Test: 0.812000, Val_acc_best: 0.806000, Test_acc_best: 0.823000
Epoch: 113, Loss: 1.518785, Train: 0.928571, Val: 0.782000, Test: 0.812000, Val_acc_best: 0.806000, Test_acc_best: 0.823000
Epoch: 114, Loss: 1.431702, Train: 0.928571, Val: 0.782000, Test: 0.810000, Val_acc_best: 0.806000, Test_acc_best: 0.823000
Epoch: 115, Loss: 1.521567, Train: 0.935714, Val: 0.784000, Test: 0.805000, Val_acc_best: 0.806000, Test_acc_best: 0.823000
Epoch: 116, Loss: 1.406825, Train: 0.935714, Val: 0.778000, Test: 0.803000, Val_acc_best: 0.806000, Test_acc_best: 0.823000
Epoch: 117, Loss: 1.499844, Train: 0.935714, Val: 0.766000, Test: 0.798000, Val_acc_best: 0.806000, Test_acc_best: 0.823000
Epoch: 118, Loss: 1.464827, Train: 0.928571, Val: 0.756000, Test: 0.789000, Val_acc_best: 0.806000, Test_acc_best: 0.823000
Epoch: 119, Loss: 1.472506, Train: 0.928571, Val: 0.752000, Test: 0.783000, Val_acc_best: 0.806000, Test_acc_best: 0.823000
Epoch: 120, Loss: 1.401477, Train: 0.928571, Val: 0.758000, Test: 0.778000, Val_acc_best: 0.806000, Test_acc_best: 0.823000
Epoch: 121, Loss: 1.505395, Train: 0.928571, Val: 0.760000, Test: 0.775000, Val_acc_best: 0.806000, Test_acc_best: 0.823000
Epoch: 122, Loss: 1.455069, Train: 0.928571, Val: 0.756000, Test: 0.766000, Val_acc_best: 0.806000, Test_acc_best: 0.823000
Epoch: 123, Loss: 1.493062, Train: 0.935714, Val: 0.748000, Test: 0.764000, Val_acc_best: 0.806000, Test_acc_best: 0.823000
Epoch: 124, Loss: 1.496167, Train: 0.935714, Val: 0.752000, Test: 0.763000, Val_acc_best: 0.806000, Test_acc_best: 0.823000
Epoch: 125, Loss: 1.461707, Train: 0.935714, Val: 0.754000, Test: 0.760000, Val_acc_best: 0.806000, Test_acc_best: 0.823000
Epoch: 126, Loss: 1.609735, Train: 0.935714, Val: 0.756000, Test: 0.757000, Val_acc_best: 0.806000, Test_acc_best: 0.823000
Epoch: 127, Loss: 1.359107, Train: 0.935714, Val: 0.758000, Test: 0.762000, Val_acc_best: 0.806000, Test_acc_best: 0.823000
Epoch: 128, Loss: 1.578394, Train: 0.935714, Val: 0.762000, Test: 0.767000, Val_acc_best: 0.806000, Test_acc_best: 0.823000
Epoch: 129, Loss: 1.413483, Train: 0.935714, Val: 0.766000, Test: 0.768000, Val_acc_best: 0.806000, Test_acc_best: 0.823000
Epoch: 130, Loss: 1.403880, Train: 0.935714, Val: 0.766000, Test: 0.774000, Val_acc_best: 0.806000, Test_acc_best: 0.823000
Epoch: 131, Loss: 1.321999, Train: 0.928571, Val: 0.776000, Test: 0.783000, Val_acc_best: 0.806000, Test_acc_best: 0.823000
Epoch: 132, Loss: 1.386896, Train: 0.935714, Val: 0.784000, Test: 0.790000, Val_acc_best: 0.806000, Test_acc_best: 0.823000
Epoch: 133, Loss: 1.467990, Train: 0.935714, Val: 0.790000, Test: 0.795000, Val_acc_best: 0.806000, Test_acc_best: 0.823000
Epoch: 134, Loss: 1.463401, Train: 0.928571, Val: 0.792000, Test: 0.802000, Val_acc_best: 0.806000, Test_acc_best: 0.823000
Epoch: 135, Loss: 1.384167, Train: 0.928571, Val: 0.792000, Test: 0.805000, Val_acc_best: 0.806000, Test_acc_best: 0.823000
Epoch: 136, Loss: 1.354866, Train: 0.942857, Val: 0.796000, Test: 0.804000, Val_acc_best: 0.806000, Test_acc_best: 0.823000
Epoch: 137, Loss: 1.352273, Train: 0.942857, Val: 0.790000, Test: 0.804000, Val_acc_best: 0.806000, Test_acc_best: 0.823000
Epoch: 138, Loss: 1.410696, Train: 0.950000, Val: 0.790000, Test: 0.808000, Val_acc_best: 0.806000, Test_acc_best: 0.823000
