Epoch: 001, Loss: 1.952345, Train: 0.288079, Val: 0.318000, Test: 0.320000, Val_acc_best: 0.318000, Test_acc_best: 0.320000
Epoch: 002, Loss: 1.936208, Train: 0.283113, Val: 0.316000, Test: 0.320000, Val_acc_best: 0.318000, Test_acc_best: 0.320000
Epoch: 003, Loss: 1.927181, Train: 0.283113, Val: 0.316000, Test: 0.319000, Val_acc_best: 0.318000, Test_acc_best: 0.320000
Epoch: 004, Loss: 1.915767, Train: 0.283113, Val: 0.316000, Test: 0.319000, Val_acc_best: 0.318000, Test_acc_best: 0.320000
Epoch: 005, Loss: 1.904424, Train: 0.283113, Val: 0.316000, Test: 0.319000, Val_acc_best: 0.318000, Test_acc_best: 0.320000
Epoch: 006, Loss: 1.893238, Train: 0.283113, Val: 0.316000, Test: 0.319000, Val_acc_best: 0.318000, Test_acc_best: 0.320000
Epoch: 007, Loss: 1.907920, Train: 0.283940, Val: 0.316000, Test: 0.320000, Val_acc_best: 0.318000, Test_acc_best: 0.320000
Epoch: 008, Loss: 1.880208, Train: 0.283940, Val: 0.316000, Test: 0.320000, Val_acc_best: 0.318000, Test_acc_best: 0.320000
Epoch: 009, Loss: 1.872931, Train: 0.283940, Val: 0.316000, Test: 0.320000, Val_acc_best: 0.318000, Test_acc_best: 0.320000
Epoch: 010, Loss: 1.871086, Train: 0.283940, Val: 0.318000, Test: 0.320000, Val_acc_best: 0.318000, Test_acc_best: 0.320000
Epoch: 011, Loss: 1.873178, Train: 0.288079, Val: 0.318000, Test: 0.321000, Val_acc_best: 0.318000, Test_acc_best: 0.321000
Epoch: 012, Loss: 1.877312, Train: 0.291391, Val: 0.322000, Test: 0.325000, Val_acc_best: 0.322000, Test_acc_best: 0.325000
Epoch: 013, Loss: 1.865611, Train: 0.307947, Val: 0.330000, Test: 0.339000, Val_acc_best: 0.330000, Test_acc_best: 0.339000
Epoch: 014, Loss: 1.865884, Train: 0.364238, Val: 0.372000, Test: 0.391000, Val_acc_best: 0.372000, Test_acc_best: 0.391000
Epoch: 015, Loss: 1.859620, Train: 0.411424, Val: 0.428000, Test: 0.429000, Val_acc_best: 0.428000, Test_acc_best: 0.429000
Epoch: 016, Loss: 1.840640, Train: 0.437914, Val: 0.450000, Test: 0.457000, Val_acc_best: 0.450000, Test_acc_best: 0.457000
Epoch: 017, Loss: 1.846426, Train: 0.456126, Val: 0.462000, Test: 0.471000, Val_acc_best: 0.462000, Test_acc_best: 0.471000
Epoch: 018, Loss: 1.829053, Train: 0.463576, Val: 0.464000, Test: 0.475000, Val_acc_best: 0.464000, Test_acc_best: 0.475000
Epoch: 019, Loss: 1.829295, Train: 0.473510, Val: 0.470000, Test: 0.484000, Val_acc_best: 0.470000, Test_acc_best: 0.484000
Epoch: 020, Loss: 1.825255, Train: 0.481788, Val: 0.474000, Test: 0.486000, Val_acc_best: 0.474000, Test_acc_best: 0.486000
Epoch: 021, Loss: 1.834374, Train: 0.486755, Val: 0.480000, Test: 0.493000, Val_acc_best: 0.480000, Test_acc_best: 0.493000
Epoch: 022, Loss: 1.822739, Train: 0.489238, Val: 0.480000, Test: 0.494000, Val_acc_best: 0.480000, Test_acc_best: 0.494000
Epoch: 023, Loss: 1.806192, Train: 0.483444, Val: 0.478000, Test: 0.490000, Val_acc_best: 0.480000, Test_acc_best: 0.494000
Epoch: 024, Loss: 1.806035, Train: 0.476821, Val: 0.474000, Test: 0.483000, Val_acc_best: 0.480000, Test_acc_best: 0.494000
Epoch: 025, Loss: 1.804147, Train: 0.474338, Val: 0.474000, Test: 0.484000, Val_acc_best: 0.480000, Test_acc_best: 0.494000
Epoch: 026, Loss: 1.798408, Train: 0.475166, Val: 0.480000, Test: 0.484000, Val_acc_best: 0.480000, Test_acc_best: 0.494000
Epoch: 027, Loss: 1.798385, Train: 0.482616, Val: 0.480000, Test: 0.488000, Val_acc_best: 0.480000, Test_acc_best: 0.494000
Epoch: 028, Loss: 1.797884, Train: 0.488411, Val: 0.482000, Test: 0.490000, Val_acc_best: 0.482000, Test_acc_best: 0.494000
Epoch: 029, Loss: 1.790532, Train: 0.495033, Val: 0.488000, Test: 0.491000, Val_acc_best: 0.488000, Test_acc_best: 0.494000
Epoch: 030, Loss: 1.773429, Train: 0.496689, Val: 0.496000, Test: 0.496000, Val_acc_best: 0.496000, Test_acc_best: 0.496000
Epoch: 031, Loss: 1.774831, Train: 0.504967, Val: 0.502000, Test: 0.499000, Val_acc_best: 0.502000, Test_acc_best: 0.499000
Epoch: 032, Loss: 1.802983, Train: 0.509934, Val: 0.510000, Test: 0.505000, Val_acc_best: 0.510000, Test_acc_best: 0.505000
Epoch: 033, Loss: 1.793024, Train: 0.519868, Val: 0.512000, Test: 0.513000, Val_acc_best: 0.512000, Test_acc_best: 0.513000
