Epoch: 001, Loss: 1.932100, Train: 0.282285, Val: 0.316000, Test: 0.319000, Val_acc_best: 0.316000, Test_acc_best: 0.319000
Epoch: 002, Loss: 1.867841, Train: 0.282285, Val: 0.316000, Test: 0.319000, Val_acc_best: 0.316000, Test_acc_best: 0.319000
Epoch: 003, Loss: 1.817391, Train: 0.282285, Val: 0.316000, Test: 0.319000, Val_acc_best: 0.316000, Test_acc_best: 0.319000
Epoch: 004, Loss: 1.803868, Train: 0.282285, Val: 0.316000, Test: 0.319000, Val_acc_best: 0.316000, Test_acc_best: 0.319000
Epoch: 005, Loss: 1.772937, Train: 0.283113, Val: 0.316000, Test: 0.320000, Val_acc_best: 0.316000, Test_acc_best: 0.320000
Epoch: 006, Loss: 1.744472, Train: 0.309603, Val: 0.336000, Test: 0.335000, Val_acc_best: 0.336000, Test_acc_best: 0.335000
Epoch: 007, Loss: 1.717490, Train: 0.322848, Val: 0.344000, Test: 0.353000, Val_acc_best: 0.344000, Test_acc_best: 0.353000
Epoch: 008, Loss: 1.688459, Train: 0.322848, Val: 0.344000, Test: 0.353000, Val_acc_best: 0.344000, Test_acc_best: 0.353000
Epoch: 009, Loss: 1.657918, Train: 0.334437, Val: 0.352000, Test: 0.359000, Val_acc_best: 0.352000, Test_acc_best: 0.359000
Epoch: 010, Loss: 1.629460, Train: 0.368377, Val: 0.398000, Test: 0.397000, Val_acc_best: 0.398000, Test_acc_best: 0.397000
Epoch: 011, Loss: 1.596365, Train: 0.414735, Val: 0.438000, Test: 0.429000, Val_acc_best: 0.438000, Test_acc_best: 0.429000
Epoch: 012, Loss: 1.562707, Train: 0.468543, Val: 0.470000, Test: 0.471000, Val_acc_best: 0.470000, Test_acc_best: 0.471000
Epoch: 013, Loss: 1.527081, Train: 0.478477, Val: 0.472000, Test: 0.479000, Val_acc_best: 0.472000, Test_acc_best: 0.479000
Epoch: 014, Loss: 1.489734, Train: 0.487583, Val: 0.482000, Test: 0.484000, Val_acc_best: 0.482000, Test_acc_best: 0.484000
Epoch: 015, Loss: 1.451477, Train: 0.517384, Val: 0.510000, Test: 0.509000, Val_acc_best: 0.510000, Test_acc_best: 0.509000
Epoch: 016, Loss: 1.413450, Train: 0.562914, Val: 0.554000, Test: 0.537000, Val_acc_best: 0.554000, Test_acc_best: 0.537000
Epoch: 017, Loss: 1.375988, Train: 0.597682, Val: 0.590000, Test: 0.569000, Val_acc_best: 0.590000, Test_acc_best: 0.569000
Epoch: 018, Loss: 1.333358, Train: 0.620861, Val: 0.612000, Test: 0.591000, Val_acc_best: 0.612000, Test_acc_best: 0.591000
Epoch: 019, Loss: 1.297105, Train: 0.662252, Val: 0.658000, Test: 0.632000, Val_acc_best: 0.658000, Test_acc_best: 0.632000
Epoch: 020, Loss: 1.258314, Train: 0.698675, Val: 0.680000, Test: 0.663000, Val_acc_best: 0.680000, Test_acc_best: 0.663000
Epoch: 021, Loss: 1.226738, Train: 0.704470, Val: 0.688000, Test: 0.674000, Val_acc_best: 0.688000, Test_acc_best: 0.674000
Epoch: 022, Loss: 1.197886, Train: 0.714404, Val: 0.704000, Test: 0.690000, Val_acc_best: 0.704000, Test_acc_best: 0.690000
Epoch: 023, Loss: 1.161749, Train: 0.735099, Val: 0.720000, Test: 0.704000, Val_acc_best: 0.720000, Test_acc_best: 0.704000
Epoch: 024, Loss: 1.136978, Train: 0.735099, Val: 0.718000, Test: 0.703000, Val_acc_best: 0.720000, Test_acc_best: 0.704000
Epoch: 025, Loss: 1.108962, Train: 0.741722, Val: 0.724000, Test: 0.708000, Val_acc_best: 0.724000, Test_acc_best: 0.708000
Epoch: 026, Loss: 1.075584, Train: 0.747517, Val: 0.738000, Test: 0.716000, Val_acc_best: 0.738000, Test_acc_best: 0.716000
Epoch: 027, Loss: 1.051586, Train: 0.752483, Val: 0.736000, Test: 0.715000, Val_acc_best: 0.738000, Test_acc_best: 0.716000
Epoch: 028, Loss: 1.023140, Train: 0.762417, Val: 0.742000, Test: 0.731000, Val_acc_best: 0.742000, Test_acc_best: 0.731000
Epoch: 029, Loss: 1.002862, Train: 0.758278, Val: 0.746000, Test: 0.729000, Val_acc_best: 0.746000, Test_acc_best: 0.731000
Epoch: 030, Loss: 0.980952, Train: 0.773179, Val: 0.754000, Test: 0.742000, Val_acc_best: 0.754000, Test_acc_best: 0.742000
Epoch: 031, Loss: 0.955029, Train: 0.772351, Val: 0.752000, Test: 0.745000, Val_acc_best: 0.754000, Test_acc_best: 0.745000
