Epoch: 001, Loss: 1.948413, Train: 0.250000, Val: 0.140000, Test: 0.128000, Test_acc_best: 0.128000
Epoch: 002, Loss: 1.948960, Train: 0.542857, Val: 0.358000, Test: 0.346000, Test_acc_best: 0.346000
Epoch: 003, Loss: 1.939367, Train: 0.457143, Val: 0.298000, Test: 0.303000, Test_acc_best: 0.346000
Epoch: 004, Loss: 1.927612, Train: 0.564286, Val: 0.378000, Test: 0.370000, Test_acc_best: 0.370000
Epoch: 005, Loss: 1.915130, Train: 0.514286, Val: 0.384000, Test: 0.419000, Test_acc_best: 0.419000
Epoch: 006, Loss: 1.916433, Train: 0.521429, Val: 0.416000, Test: 0.461000, Test_acc_best: 0.461000
Epoch: 007, Loss: 1.921131, Train: 0.592857, Val: 0.512000, Test: 0.538000, Test_acc_best: 0.538000
Epoch: 008, Loss: 1.899182, Train: 0.600000, Val: 0.560000, Test: 0.585000, Test_acc_best: 0.585000
Epoch: 009, Loss: 1.890483, Train: 0.578571, Val: 0.552000, Test: 0.555000, Test_acc_best: 0.585000
Epoch: 010, Loss: 1.894626, Train: 0.521429, Val: 0.512000, Test: 0.510000, Test_acc_best: 0.585000
Epoch: 011, Loss: 1.864602, Train: 0.485714, Val: 0.418000, Test: 0.423000, Test_acc_best: 0.585000
Epoch: 012, Loss: 1.867297, Train: 0.414286, Val: 0.266000, Test: 0.280000, Test_acc_best: 0.585000
Epoch: 013, Loss: 1.819686, Train: 0.414286, Val: 0.214000, Test: 0.229000, Test_acc_best: 0.585000
Epoch: 014, Loss: 1.837371, Train: 0.492857, Val: 0.280000, Test: 0.287000, Test_acc_best: 0.585000
Epoch: 015, Loss: 1.842063, Train: 0.671429, Val: 0.442000, Test: 0.448000, Test_acc_best: 0.585000
Epoch: 016, Loss: 1.831901, Train: 0.800000, Val: 0.568000, Test: 0.570000, Test_acc_best: 0.585000
Epoch: 017, Loss: 1.843403, Train: 0.835714, Val: 0.574000, Test: 0.576000, Test_acc_best: 0.585000
Epoch: 018, Loss: 1.813714, Train: 0.785714, Val: 0.552000, Test: 0.542000, Test_acc_best: 0.585000
Epoch: 019, Loss: 1.799780, Train: 0.771429, Val: 0.546000, Test: 0.522000, Test_acc_best: 0.585000
Epoch: 020, Loss: 1.822435, Train: 0.785714, Val: 0.548000, Test: 0.530000, Test_acc_best: 0.585000
Epoch: 021, Loss: 1.814849, Train: 0.778571, Val: 0.552000, Test: 0.536000, Test_acc_best: 0.585000
Epoch: 022, Loss: 1.794556, Train: 0.800000, Val: 0.610000, Test: 0.572000, Test_acc_best: 0.585000
Epoch: 023, Loss: 1.774606, Train: 0.814286, Val: 0.696000, Test: 0.669000, Test_acc_best: 0.669000
Epoch: 024, Loss: 1.777364, Train: 0.857143, Val: 0.752000, Test: 0.764000, Test_acc_best: 0.764000
Epoch: 025, Loss: 1.737887, Train: 0.778571, Val: 0.726000, Test: 0.729000, Test_acc_best: 0.764000
Epoch: 026, Loss: 1.762893, Train: 0.721429, Val: 0.672000, Test: 0.665000, Test_acc_best: 0.764000
Epoch: 027, Loss: 1.731022, Train: 0.700000, Val: 0.652000, Test: 0.643000, Test_acc_best: 0.764000
Epoch: 028, Loss: 1.731849, Train: 0.742857, Val: 0.684000, Test: 0.673000, Test_acc_best: 0.764000
Epoch: 029, Loss: 1.702468, Train: 0.807143, Val: 0.748000, Test: 0.771000, Test_acc_best: 0.771000
Epoch: 030, Loss: 1.725107, Train: 0.850000, Val: 0.772000, Test: 0.799000, Test_acc_best: 0.799000
Epoch: 031, Loss: 1.700236, Train: 0.850000, Val: 0.720000, Test: 0.737000, Test_acc_best: 0.799000
Epoch: 032, Loss: 1.698870, Train: 0.807143, Val: 0.640000, Test: 0.651000, Test_acc_best: 0.799000
Epoch: 033, Loss: 1.672832, Train: 0.785714, Val: 0.586000, Test: 0.584000, Test_acc_best: 0.799000
Epoch: 034, Loss: 1.700514, Train: 0.792857, Val: 0.568000, Test: 0.566000, Test_acc_best: 0.799000
Epoch: 035, Loss: 1.671337, Train: 0.800000, Val: 0.580000, Test: 0.581000, Test_acc_best: 0.799000
Epoch: 036, Loss: 1.677294, Train: 0.821429, Val: 0.594000, Test: 0.594000, Test_acc_best: 0.799000
Epoch: 037, Loss: 1.650225, Train: 0.807143, Val: 0.592000, Test: 0.594000, Test_acc_best: 0.799000
Epoch: 038, Loss: 1.647798, Train: 0.850000, Val: 0.658000, Test: 0.655000, Test_acc_best: 0.799000
Epoch: 039, Loss: 1.645710, Train: 0.871429, Val: 0.716000, Test: 0.720000, Test_acc_best: 0.799000
Epoch: 040, Loss: 1.627436, Train: 0.914286, Val: 0.764000, Test: 0.766000, Test_acc_best: 0.799000
Epoch: 041, Loss: 1.619425, Train: 0.907143, Val: 0.780000, Test: 0.807000, Test_acc_best: 0.807000
Epoch: 042, Loss: 1.622129, Train: 0.921429, Val: 0.788000, Test: 0.825000, Test_acc_best: 0.825000
Epoch: 043, Loss: 1.575286, Train: 0.900000, Val: 0.788000, Test: 0.818000, Test_acc_best: 0.825000
Epoch: 044, Loss: 1.661140, Train: 0.878571, Val: 0.778000, Test: 0.790000, Test_acc_best: 0.825000
Epoch: 045, Loss: 1.601792, Train: 0.850000, Val: 0.754000, Test: 0.771000, Test_acc_best: 0.825000
