Epoch: 001, Loss: 1.955294, Train: 0.142857, Val: 0.316000, Test: 0.319000, Test_acc_best: 0.319000
Epoch: 002, Loss: 1.946311, Train: 0.142857, Val: 0.316000, Test: 0.319000, Test_acc_best: 0.319000
Epoch: 003, Loss: 1.934058, Train: 0.150000, Val: 0.316000, Test: 0.322000, Test_acc_best: 0.322000
Epoch: 004, Loss: 1.936355, Train: 0.192857, Val: 0.336000, Test: 0.352000, Test_acc_best: 0.352000
Epoch: 005, Loss: 1.914598, Train: 0.235714, Val: 0.340000, Test: 0.355000, Test_acc_best: 0.355000
Epoch: 006, Loss: 1.910354, Train: 0.300000, Val: 0.356000, Test: 0.376000, Test_acc_best: 0.376000
Epoch: 007, Loss: 1.900007, Train: 0.564286, Val: 0.510000, Test: 0.541000, Test_acc_best: 0.541000
Epoch: 008, Loss: 1.897192, Train: 0.685714, Val: 0.576000, Test: 0.581000, Test_acc_best: 0.581000
Epoch: 009, Loss: 1.898919, Train: 0.614286, Val: 0.412000, Test: 0.400000, Test_acc_best: 0.581000
Epoch: 010, Loss: 1.901668, Train: 0.585714, Val: 0.366000, Test: 0.366000, Test_acc_best: 0.581000
Epoch: 011, Loss: 1.910029, Train: 0.578571, Val: 0.344000, Test: 0.346000, Test_acc_best: 0.581000
Epoch: 012, Loss: 1.862513, Train: 0.600000, Val: 0.352000, Test: 0.356000, Test_acc_best: 0.581000
Epoch: 013, Loss: 1.864416, Train: 0.657143, Val: 0.410000, Test: 0.417000, Test_acc_best: 0.581000
Epoch: 014, Loss: 1.849949, Train: 0.542857, Val: 0.312000, Test: 0.337000, Test_acc_best: 0.581000
Epoch: 015, Loss: 1.848933, Train: 0.378571, Val: 0.208000, Test: 0.218000, Test_acc_best: 0.581000
Epoch: 016, Loss: 1.850207, Train: 0.250000, Val: 0.130000, Test: 0.159000, Test_acc_best: 0.581000
Epoch: 017, Loss: 1.824299, Train: 0.221429, Val: 0.126000, Test: 0.156000, Test_acc_best: 0.581000
Epoch: 018, Loss: 1.813292, Train: 0.257143, Val: 0.148000, Test: 0.170000, Test_acc_best: 0.581000
Epoch: 019, Loss: 1.836713, Train: 0.400000, Val: 0.196000, Test: 0.222000, Test_acc_best: 0.581000
Epoch: 020, Loss: 1.811982, Train: 0.535714, Val: 0.336000, Test: 0.340000, Test_acc_best: 0.581000
Epoch: 021, Loss: 1.760913, Train: 0.692857, Val: 0.530000, Test: 0.533000, Test_acc_best: 0.581000
Epoch: 022, Loss: 1.804143, Train: 0.764286, Val: 0.668000, Test: 0.672000, Test_acc_best: 0.672000
Epoch: 023, Loss: 1.826637, Train: 0.800000, Val: 0.684000, Test: 0.672000, Test_acc_best: 0.672000
Epoch: 024, Loss: 1.801391, Train: 0.771429, Val: 0.652000, Test: 0.639000, Test_acc_best: 0.672000
Epoch: 025, Loss: 1.848169, Train: 0.771429, Val: 0.638000, Test: 0.631000, Test_acc_best: 0.672000
Epoch: 026, Loss: 1.758027, Train: 0.785714, Val: 0.662000, Test: 0.667000, Test_acc_best: 0.672000
Epoch: 027, Loss: 1.725960, Train: 0.814286, Val: 0.712000, Test: 0.736000, Test_acc_best: 0.736000
Epoch: 028, Loss: 1.744447, Train: 0.842857, Val: 0.752000, Test: 0.761000, Test_acc_best: 0.761000
Epoch: 029, Loss: 1.630740, Train: 0.835714, Val: 0.730000, Test: 0.759000, Test_acc_best: 0.761000
Epoch: 030, Loss: 1.754643, Train: 0.828571, Val: 0.700000, Test: 0.744000, Test_acc_best: 0.761000
Epoch: 031, Loss: 1.777533, Train: 0.800000, Val: 0.656000, Test: 0.701000, Test_acc_best: 0.761000
Epoch: 032, Loss: 1.739571, Train: 0.800000, Val: 0.658000, Test: 0.715000, Test_acc_best: 0.761000
Epoch: 033, Loss: 1.672423, Train: 0.842857, Val: 0.686000, Test: 0.727000, Test_acc_best: 0.761000
Epoch: 034, Loss: 1.707998, Train: 0.864286, Val: 0.714000, Test: 0.749000, Test_acc_best: 0.761000
Epoch: 035, Loss: 1.641891, Train: 0.878571, Val: 0.728000, Test: 0.752000, Test_acc_best: 0.761000
Epoch: 036, Loss: 1.679016, Train: 0.871429, Val: 0.722000, Test: 0.737000, Test_acc_best: 0.761000
Epoch: 037, Loss: 1.635300, Train: 0.850000, Val: 0.706000, Test: 0.699000, Test_acc_best: 0.761000
Epoch: 038, Loss: 1.676589, Train: 0.828571, Val: 0.692000, Test: 0.683000, Test_acc_best: 0.761000
Epoch: 039, Loss: 1.633243, Train: 0.842857, Val: 0.680000, Test: 0.689000, Test_acc_best: 0.761000
Epoch: 040, Loss: 1.624757, Train: 0.850000, Val: 0.714000, Test: 0.701000, Test_acc_best: 0.761000
