Epoch: 001, Loss: 1.947198, Train: 0.142857, Val: 0.304000, Test: 0.302000, Test_acc_best: 0.302000
Epoch: 002, Loss: 1.945817, Train: 0.235714, Val: 0.278000, Test: 0.257000, Test_acc_best: 0.302000
Epoch: 003, Loss: 1.942370, Train: 0.207143, Val: 0.124000, Test: 0.121000, Test_acc_best: 0.302000
Epoch: 004, Loss: 1.937614, Train: 0.214286, Val: 0.128000, Test: 0.124000, Test_acc_best: 0.302000
Epoch: 005, Loss: 1.937764, Train: 0.221429, Val: 0.136000, Test: 0.144000, Test_acc_best: 0.302000
Epoch: 006, Loss: 1.933393, Train: 0.228571, Val: 0.138000, Test: 0.148000, Test_acc_best: 0.302000
Epoch: 007, Loss: 1.930609, Train: 0.328571, Val: 0.214000, Test: 0.238000, Test_acc_best: 0.302000
Epoch: 008, Loss: 1.929485, Train: 0.464286, Val: 0.304000, Test: 0.305000, Test_acc_best: 0.305000
Epoch: 009, Loss: 1.922761, Train: 0.600000, Val: 0.404000, Test: 0.410000, Test_acc_best: 0.410000
Epoch: 010, Loss: 1.925861, Train: 0.785714, Val: 0.588000, Test: 0.621000, Test_acc_best: 0.621000
Epoch: 011, Loss: 1.917959, Train: 0.828571, Val: 0.606000, Test: 0.660000, Test_acc_best: 0.660000
Epoch: 012, Loss: 1.916906, Train: 0.785714, Val: 0.568000, Test: 0.617000, Test_acc_best: 0.660000
Epoch: 013, Loss: 1.919383, Train: 0.728571, Val: 0.520000, Test: 0.565000, Test_acc_best: 0.660000
Epoch: 014, Loss: 1.915871, Train: 0.714286, Val: 0.500000, Test: 0.541000, Test_acc_best: 0.660000
Epoch: 015, Loss: 1.911338, Train: 0.714286, Val: 0.484000, Test: 0.528000, Test_acc_best: 0.660000
Epoch: 016, Loss: 1.908640, Train: 0.707143, Val: 0.484000, Test: 0.519000, Test_acc_best: 0.660000
Epoch: 017, Loss: 1.913272, Train: 0.757143, Val: 0.556000, Test: 0.570000, Test_acc_best: 0.660000
Epoch: 018, Loss: 1.908988, Train: 0.785714, Val: 0.600000, Test: 0.617000, Test_acc_best: 0.660000
Epoch: 019, Loss: 1.907741, Train: 0.821429, Val: 0.646000, Test: 0.650000, Test_acc_best: 0.660000
Epoch: 020, Loss: 1.904039, Train: 0.850000, Val: 0.656000, Test: 0.669000, Test_acc_best: 0.669000
Epoch: 021, Loss: 1.896021, Train: 0.842857, Val: 0.664000, Test: 0.673000, Test_acc_best: 0.673000
Epoch: 022, Loss: 1.897579, Train: 0.835714, Val: 0.682000, Test: 0.688000, Test_acc_best: 0.688000
Epoch: 023, Loss: 1.906341, Train: 0.864286, Val: 0.700000, Test: 0.692000, Test_acc_best: 0.692000
Epoch: 024, Loss: 1.897994, Train: 0.871429, Val: 0.720000, Test: 0.708000, Test_acc_best: 0.708000
Epoch: 025, Loss: 1.891047, Train: 0.878571, Val: 0.732000, Test: 0.724000, Test_acc_best: 0.724000
