Epoch: 001, Loss: 1.944798, Train: 0.278571, Val: 0.230000, Test: 0.250000, Test_acc_best: 0.250000
Epoch: 002, Loss: 1.943833, Train: 0.307143, Val: 0.230000, Test: 0.243000, Test_acc_best: 0.250000
Epoch: 003, Loss: 1.942796, Train: 0.285714, Val: 0.230000, Test: 0.237000, Test_acc_best: 0.250000
Epoch: 004, Loss: 1.941937, Train: 0.250000, Val: 0.176000, Test: 0.197000, Test_acc_best: 0.250000
Epoch: 005, Loss: 1.941745, Train: 0.235714, Val: 0.154000, Test: 0.184000, Test_acc_best: 0.250000
Epoch: 006, Loss: 1.940807, Train: 0.278571, Val: 0.164000, Test: 0.181000, Test_acc_best: 0.250000
Epoch: 007, Loss: 1.939634, Train: 0.278571, Val: 0.164000, Test: 0.184000, Test_acc_best: 0.250000
Epoch: 008, Loss: 1.938947, Train: 0.292857, Val: 0.182000, Test: 0.200000, Test_acc_best: 0.250000
Epoch: 009, Loss: 1.938315, Train: 0.278571, Val: 0.180000, Test: 0.192000, Test_acc_best: 0.250000
Epoch: 010, Loss: 1.938246, Train: 0.285714, Val: 0.176000, Test: 0.193000, Test_acc_best: 0.250000
Epoch: 011, Loss: 1.936664, Train: 0.285714, Val: 0.182000, Test: 0.197000, Test_acc_best: 0.250000
Epoch: 012, Loss: 1.936325, Train: 0.307143, Val: 0.194000, Test: 0.208000, Test_acc_best: 0.250000
Epoch: 013, Loss: 1.935839, Train: 0.328571, Val: 0.214000, Test: 0.222000, Test_acc_best: 0.250000
Epoch: 014, Loss: 1.935480, Train: 0.378571, Val: 0.246000, Test: 0.255000, Test_acc_best: 0.255000
Epoch: 015, Loss: 1.934786, Train: 0.421429, Val: 0.274000, Test: 0.288000, Test_acc_best: 0.288000
Epoch: 016, Loss: 1.933308, Train: 0.507143, Val: 0.310000, Test: 0.324000, Test_acc_best: 0.324000
Epoch: 017, Loss: 1.932745, Train: 0.607143, Val: 0.338000, Test: 0.382000, Test_acc_best: 0.382000
