Epoch: 001, Loss: 1.944372, Train: 0.157143, Val: 0.122000, Test: 0.134000, Test_acc_best: 0.134000
Epoch: 002, Loss: 1.944036, Train: 0.142857, Val: 0.122000, Test: 0.130000, Test_acc_best: 0.134000
Epoch: 003, Loss: 1.946774, Train: 0.157143, Val: 0.122000, Test: 0.133000, Test_acc_best: 0.134000
Epoch: 004, Loss: 1.933352, Train: 0.307143, Val: 0.134000, Test: 0.169000, Test_acc_best: 0.169000
Epoch: 005, Loss: 1.916321, Train: 0.278571, Val: 0.118000, Test: 0.135000, Test_acc_best: 0.169000
Epoch: 006, Loss: 1.901384, Train: 0.285714, Val: 0.122000, Test: 0.147000, Test_acc_best: 0.169000
Epoch: 007, Loss: 1.921680, Train: 0.392857, Val: 0.166000, Test: 0.192000, Test_acc_best: 0.192000
Epoch: 008, Loss: 1.887860, Train: 0.542857, Val: 0.348000, Test: 0.330000, Test_acc_best: 0.330000
Epoch: 009, Loss: 1.899366, Train: 0.292857, Val: 0.252000, Test: 0.230000, Test_acc_best: 0.330000
Epoch: 010, Loss: 1.881844, Train: 0.300000, Val: 0.270000, Test: 0.240000, Test_acc_best: 0.330000
Epoch: 011, Loss: 1.877845, Train: 0.557143, Val: 0.536000, Test: 0.545000, Test_acc_best: 0.545000
Epoch: 012, Loss: 1.869711, Train: 0.435714, Val: 0.460000, Test: 0.458000, Test_acc_best: 0.545000
Epoch: 013, Loss: 1.853171, Train: 0.392857, Val: 0.390000, Test: 0.420000, Test_acc_best: 0.545000
Epoch: 014, Loss: 1.838144, Train: 0.507143, Val: 0.450000, Test: 0.471000, Test_acc_best: 0.545000
Epoch: 015, Loss: 1.801333, Train: 0.528571, Val: 0.342000, Test: 0.366000, Test_acc_best: 0.545000
Epoch: 016, Loss: 1.868546, Train: 0.485714, Val: 0.296000, Test: 0.319000, Test_acc_best: 0.545000
Epoch: 017, Loss: 1.826116, Train: 0.600000, Val: 0.416000, Test: 0.391000, Test_acc_best: 0.545000
Epoch: 018, Loss: 1.823473, Train: 0.578571, Val: 0.374000, Test: 0.378000, Test_acc_best: 0.545000
Epoch: 019, Loss: 1.863327, Train: 0.400000, Val: 0.240000, Test: 0.239000, Test_acc_best: 0.545000
Epoch: 020, Loss: 1.795036, Train: 0.442857, Val: 0.266000, Test: 0.260000, Test_acc_best: 0.545000
Epoch: 021, Loss: 1.771615, Train: 0.528571, Val: 0.294000, Test: 0.311000, Test_acc_best: 0.545000
Epoch: 022, Loss: 1.798871, Train: 0.671429, Val: 0.482000, Test: 0.495000, Test_acc_best: 0.545000
Epoch: 023, Loss: 1.779087, Train: 0.692857, Val: 0.530000, Test: 0.548000, Test_acc_best: 0.548000
Epoch: 024, Loss: 1.798734, Train: 0.628571, Val: 0.374000, Test: 0.384000, Test_acc_best: 0.548000
Epoch: 025, Loss: 1.785463, Train: 0.742857, Val: 0.504000, Test: 0.527000, Test_acc_best: 0.548000
Epoch: 026, Loss: 1.751332, Train: 0.557143, Val: 0.342000, Test: 0.349000, Test_acc_best: 0.548000
Epoch: 027, Loss: 1.816706, Train: 0.492857, Val: 0.294000, Test: 0.295000, Test_acc_best: 0.548000
Epoch: 028, Loss: 1.764449, Train: 0.571429, Val: 0.332000, Test: 0.341000, Test_acc_best: 0.548000
Epoch: 029, Loss: 1.772728, Train: 0.771429, Val: 0.652000, Test: 0.642000, Test_acc_best: 0.642000
Epoch: 030, Loss: 1.751810, Train: 0.764286, Val: 0.630000, Test: 0.642000, Test_acc_best: 0.642000
Epoch: 031, Loss: 1.735362, Train: 0.800000, Val: 0.640000, Test: 0.666000, Test_acc_best: 0.666000
Epoch: 032, Loss: 1.766891, Train: 0.814286, Val: 0.656000, Test: 0.682000, Test_acc_best: 0.682000
Epoch: 033, Loss: 1.737905, Train: 0.764286, Val: 0.504000, Test: 0.520000, Test_acc_best: 0.682000
Epoch: 034, Loss: 1.739587, Train: 0.671429, Val: 0.440000, Test: 0.448000, Test_acc_best: 0.682000
Epoch: 035, Loss: 1.723699, Train: 0.764286, Val: 0.570000, Test: 0.573000, Test_acc_best: 0.682000
Epoch: 036, Loss: 1.700823, Train: 0.821429, Val: 0.704000, Test: 0.715000, Test_acc_best: 0.715000
Epoch: 037, Loss: 1.732948, Train: 0.757143, Val: 0.608000, Test: 0.637000, Test_acc_best: 0.715000
Epoch: 038, Loss: 1.709465, Train: 0.700000, Val: 0.560000, Test: 0.583000, Test_acc_best: 0.715000
Epoch: 039, Loss: 1.712744, Train: 0.750000, Val: 0.606000, Test: 0.611000, Test_acc_best: 0.715000
Epoch: 040, Loss: 1.757696, Train: 0.878571, Val: 0.738000, Test: 0.708000, Test_acc_best: 0.715000
Epoch: 041, Loss: 1.679052, Train: 0.828571, Val: 0.614000, Test: 0.618000, Test_acc_best: 0.715000
Epoch: 042, Loss: 1.694150, Train: 0.778571, Val: 0.538000, Test: 0.528000, Test_acc_best: 0.715000
Epoch: 043, Loss: 1.737044, Train: 0.728571, Val: 0.538000, Test: 0.525000, Test_acc_best: 0.715000
Epoch: 044, Loss: 1.753564, Train: 0.814286, Val: 0.640000, Test: 0.628000, Test_acc_best: 0.715000
Epoch: 045, Loss: 1.757360, Train: 0.800000, Val: 0.662000, Test: 0.630000, Test_acc_best: 0.715000
Epoch: 046, Loss: 1.691712, Train: 0.850000, Val: 0.722000, Test: 0.705000, Test_acc_best: 0.715000
Epoch: 047, Loss: 1.679820, Train: 0.857143, Val: 0.688000, Test: 0.688000, Test_acc_best: 0.715000
Epoch: 048, Loss: 1.712107, Train: 0.864286, Val: 0.710000, Test: 0.731000, Test_acc_best: 0.731000
Epoch: 049, Loss: 1.728499, Train: 0.885714, Val: 0.736000, Test: 0.760000, Test_acc_best: 0.760000
Epoch: 050, Loss: 1.730331, Train: 0.871429, Val: 0.730000, Test: 0.730000, Test_acc_best: 0.760000
Epoch: 051, Loss: 1.711545, Train: 0.878571, Val: 0.716000, Test: 0.715000, Test_acc_best: 0.760000
Epoch: 052, Loss: 1.722286, Train: 0.857143, Val: 0.688000, Test: 0.699000, Test_acc_best: 0.760000
Epoch: 053, Loss: 1.765280, Train: 0.814286, Val: 0.624000, Test: 0.647000, Test_acc_best: 0.760000
Epoch: 054, Loss: 1.683074, Train: 0.685714, Val: 0.528000, Test: 0.539000, Test_acc_best: 0.760000
Epoch: 055, Loss: 1.700301, Train: 0.800000, Val: 0.636000, Test: 0.643000, Test_acc_best: 0.760000
Epoch: 056, Loss: 1.557015, Train: 0.914286, Val: 0.760000, Test: 0.754000, Test_acc_best: 0.760000
Epoch: 057, Loss: 1.624653, Train: 0.885714, Val: 0.726000, Test: 0.724000, Test_acc_best: 0.760000
Epoch: 058, Loss: 1.740901, Train: 0.907143, Val: 0.710000, Test: 0.725000, Test_acc_best: 0.760000
Epoch: 059, Loss: 1.611377, Train: 0.907143, Val: 0.726000, Test: 0.733000, Test_acc_best: 0.760000
Epoch: 060, Loss: 1.721415, Train: 0.828571, Val: 0.710000, Test: 0.722000, Test_acc_best: 0.760000
Epoch: 061, Loss: 1.668685, Train: 0.814286, Val: 0.672000, Test: 0.694000, Test_acc_best: 0.760000
Epoch: 062, Loss: 1.651083, Train: 0.778571, Val: 0.676000, Test: 0.655000, Test_acc_best: 0.760000
Epoch: 063, Loss: 1.677267, Train: 0.657143, Val: 0.410000, Test: 0.404000, Test_acc_best: 0.760000
Epoch: 064, Loss: 1.681856, Train: 0.728571, Val: 0.464000, Test: 0.467000, Test_acc_best: 0.760000
Epoch: 065, Loss: 1.670547, Train: 0.785714, Val: 0.586000, Test: 0.564000, Test_acc_best: 0.760000
Epoch: 066, Loss: 1.722972, Train: 0.750000, Val: 0.512000, Test: 0.471000, Test_acc_best: 0.760000
Epoch: 067, Loss: 1.655988, Train: 0.685714, Val: 0.448000, Test: 0.439000, Test_acc_best: 0.760000
Epoch: 068, Loss: 1.655449, Train: 0.742857, Val: 0.552000, Test: 0.549000, Test_acc_best: 0.760000
Epoch: 069, Loss: 1.701573, Train: 0.850000, Val: 0.706000, Test: 0.697000, Test_acc_best: 0.760000
Epoch: 070, Loss: 1.578939, Train: 0.842857, Val: 0.718000, Test: 0.720000, Test_acc_best: 0.760000
Epoch: 071, Loss: 1.759270, Train: 0.800000, Val: 0.696000, Test: 0.684000, Test_acc_best: 0.760000
Epoch: 072, Loss: 1.622146, Train: 0.764286, Val: 0.610000, Test: 0.612000, Test_acc_best: 0.760000
Epoch: 073, Loss: 1.634771, Train: 0.735714, Val: 0.632000, Test: 0.628000, Test_acc_best: 0.760000
Epoch: 074, Loss: 1.654744, Train: 0.685714, Val: 0.552000, Test: 0.558000, Test_acc_best: 0.760000
Epoch: 075, Loss: 1.570493, Train: 0.742857, Val: 0.526000, Test: 0.535000, Test_acc_best: 0.760000
Epoch: 076, Loss: 1.645952, Train: 0.842857, Val: 0.708000, Test: 0.729000, Test_acc_best: 0.760000
Epoch: 077, Loss: 1.693421, Train: 0.842857, Val: 0.720000, Test: 0.712000, Test_acc_best: 0.760000
Epoch: 078, Loss: 1.602919, Train: 0.807143, Val: 0.642000, Test: 0.648000, Test_acc_best: 0.760000
Epoch: 079, Loss: 1.695850, Train: 0.785714, Val: 0.596000, Test: 0.604000, Test_acc_best: 0.760000
Epoch: 080, Loss: 1.757617, Train: 0.842857, Val: 0.644000, Test: 0.668000, Test_acc_best: 0.760000
Epoch: 081, Loss: 1.698297, Train: 0.871429, Val: 0.690000, Test: 0.710000, Test_acc_best: 0.760000
Epoch: 082, Loss: 1.649881, Train: 0.800000, Val: 0.616000, Test: 0.637000, Test_acc_best: 0.760000
Epoch: 083, Loss: 1.597269, Train: 0.850000, Val: 0.686000, Test: 0.695000, Test_acc_best: 0.760000
Epoch: 084, Loss: 1.691987, Train: 0.857143, Val: 0.662000, Test: 0.655000, Test_acc_best: 0.760000
Epoch: 085, Loss: 1.670449, Train: 0.707143, Val: 0.488000, Test: 0.499000, Test_acc_best: 0.760000
Epoch: 086, Loss: 1.749550, Train: 0.750000, Val: 0.466000, Test: 0.487000, Test_acc_best: 0.760000
