Epoch: 001, Loss: 1.946034, Train: 0.164286, Val: 0.152000, Test: 0.145000, Val_acc_best: 0.152000, Test_acc_best: 0.145000
Epoch: 002, Loss: 1.944263, Train: 0.214286, Val: 0.168000, Test: 0.149000, Val_acc_best: 0.168000, Test_acc_best: 0.149000
Epoch: 003, Loss: 1.939394, Train: 0.214286, Val: 0.184000, Test: 0.188000, Val_acc_best: 0.184000, Test_acc_best: 0.188000
Epoch: 004, Loss: 1.955693, Train: 0.235714, Val: 0.204000, Test: 0.213000, Val_acc_best: 0.204000, Test_acc_best: 0.213000
Epoch: 005, Loss: 1.945033, Train: 0.242857, Val: 0.218000, Test: 0.226000, Val_acc_best: 0.218000, Test_acc_best: 0.226000
Epoch: 006, Loss: 1.932091, Train: 0.257143, Val: 0.228000, Test: 0.234000, Val_acc_best: 0.228000, Test_acc_best: 0.234000
Epoch: 007, Loss: 1.939687, Train: 0.271429, Val: 0.238000, Test: 0.236000, Val_acc_best: 0.238000, Test_acc_best: 0.236000
Epoch: 008, Loss: 1.945858, Train: 0.285714, Val: 0.250000, Test: 0.250000, Val_acc_best: 0.250000, Test_acc_best: 0.250000
Epoch: 009, Loss: 1.934157, Train: 0.335714, Val: 0.292000, Test: 0.280000, Val_acc_best: 0.292000, Test_acc_best: 0.280000
Epoch: 010, Loss: 1.933506, Train: 0.378571, Val: 0.344000, Test: 0.322000, Val_acc_best: 0.344000, Test_acc_best: 0.322000
Epoch: 011, Loss: 1.937684, Train: 0.421429, Val: 0.356000, Test: 0.346000, Val_acc_best: 0.356000, Test_acc_best: 0.346000
Epoch: 012, Loss: 1.940040, Train: 0.435714, Val: 0.370000, Test: 0.370000, Val_acc_best: 0.370000, Test_acc_best: 0.370000
Epoch: 013, Loss: 1.923093, Train: 0.485714, Val: 0.398000, Test: 0.413000, Val_acc_best: 0.398000, Test_acc_best: 0.413000
Epoch: 014, Loss: 1.936710, Train: 0.550000, Val: 0.458000, Test: 0.460000, Val_acc_best: 0.458000, Test_acc_best: 0.460000
Epoch: 015, Loss: 1.929211, Train: 0.578571, Val: 0.494000, Test: 0.488000, Val_acc_best: 0.494000, Test_acc_best: 0.488000
Epoch: 016, Loss: 1.921511, Train: 0.621429, Val: 0.504000, Test: 0.500000, Val_acc_best: 0.504000, Test_acc_best: 0.500000
Epoch: 017, Loss: 1.925271, Train: 0.635714, Val: 0.502000, Test: 0.505000, Val_acc_best: 0.504000, Test_acc_best: 0.505000
Epoch: 018, Loss: 1.934110, Train: 0.657143, Val: 0.516000, Test: 0.521000, Val_acc_best: 0.516000, Test_acc_best: 0.521000
