Epoch: 001, Loss: 1.949217, Train: 0.185714, Val: 0.114000, Test: 0.131000, Test_acc_best: 0.131000
Epoch: 002, Loss: 1.941968, Train: 0.164286, Val: 0.078000, Test: 0.106000, Test_acc_best: 0.131000
Epoch: 003, Loss: 1.933273, Train: 0.300000, Val: 0.236000, Test: 0.245000, Test_acc_best: 0.245000
Epoch: 004, Loss: 1.928799, Train: 0.485714, Val: 0.544000, Test: 0.555000, Test_acc_best: 0.555000
Epoch: 005, Loss: 1.936995, Train: 0.300000, Val: 0.460000, Test: 0.444000, Test_acc_best: 0.555000
Epoch: 006, Loss: 1.941423, Train: 0.250000, Val: 0.384000, Test: 0.379000, Test_acc_best: 0.555000
Epoch: 007, Loss: 1.927088, Train: 0.214286, Val: 0.344000, Test: 0.350000, Test_acc_best: 0.555000
Epoch: 008, Loss: 1.899377, Train: 0.442857, Val: 0.492000, Test: 0.493000, Test_acc_best: 0.555000
Epoch: 009, Loss: 1.897424, Train: 0.571429, Val: 0.552000, Test: 0.561000, Test_acc_best: 0.561000
Epoch: 010, Loss: 1.869376, Train: 0.635714, Val: 0.550000, Test: 0.563000, Test_acc_best: 0.563000
Epoch: 011, Loss: 1.876761, Train: 0.692857, Val: 0.532000, Test: 0.524000, Test_acc_best: 0.563000
Epoch: 012, Loss: 1.869786, Train: 0.721429, Val: 0.492000, Test: 0.502000, Test_acc_best: 0.563000
Epoch: 013, Loss: 1.876015, Train: 0.678571, Val: 0.494000, Test: 0.488000, Test_acc_best: 0.563000
Epoch: 014, Loss: 1.827650, Train: 0.642857, Val: 0.424000, Test: 0.425000, Test_acc_best: 0.563000
Epoch: 015, Loss: 1.872334, Train: 0.578571, Val: 0.344000, Test: 0.338000, Test_acc_best: 0.563000
Epoch: 016, Loss: 1.863540, Train: 0.550000, Val: 0.334000, Test: 0.317000, Test_acc_best: 0.563000
Epoch: 017, Loss: 1.858630, Train: 0.550000, Val: 0.316000, Test: 0.308000, Test_acc_best: 0.563000
Epoch: 018, Loss: 1.841235, Train: 0.592857, Val: 0.358000, Test: 0.353000, Test_acc_best: 0.563000
Epoch: 019, Loss: 1.818084, Train: 0.671429, Val: 0.462000, Test: 0.428000, Test_acc_best: 0.563000
Epoch: 020, Loss: 1.816739, Train: 0.714286, Val: 0.500000, Test: 0.470000, Test_acc_best: 0.563000
Epoch: 021, Loss: 1.803717, Train: 0.742857, Val: 0.530000, Test: 0.506000, Test_acc_best: 0.563000
Epoch: 022, Loss: 1.770988, Train: 0.814286, Val: 0.644000, Test: 0.642000, Test_acc_best: 0.642000
Epoch: 023, Loss: 1.767162, Train: 0.800000, Val: 0.680000, Test: 0.696000, Test_acc_best: 0.696000
Epoch: 024, Loss: 1.782573, Train: 0.842857, Val: 0.726000, Test: 0.736000, Test_acc_best: 0.736000
Epoch: 025, Loss: 1.783019, Train: 0.828571, Val: 0.758000, Test: 0.758000, Test_acc_best: 0.758000
Epoch: 026, Loss: 1.716790, Train: 0.814286, Val: 0.748000, Test: 0.767000, Test_acc_best: 0.767000
Epoch: 027, Loss: 1.732783, Train: 0.821429, Val: 0.754000, Test: 0.772000, Test_acc_best: 0.772000
Epoch: 028, Loss: 1.738300, Train: 0.821429, Val: 0.778000, Test: 0.794000, Test_acc_best: 0.794000
Epoch: 029, Loss: 1.702170, Train: 0.857143, Val: 0.774000, Test: 0.794000, Test_acc_best: 0.794000
Epoch: 030, Loss: 1.702628, Train: 0.892857, Val: 0.720000, Test: 0.755000, Test_acc_best: 0.794000
Epoch: 031, Loss: 1.718941, Train: 0.878571, Val: 0.702000, Test: 0.720000, Test_acc_best: 0.794000
Epoch: 032, Loss: 1.687544, Train: 0.857143, Val: 0.668000, Test: 0.687000, Test_acc_best: 0.794000
Epoch: 033, Loss: 1.748239, Train: 0.871429, Val: 0.674000, Test: 0.697000, Test_acc_best: 0.794000
Epoch: 034, Loss: 1.743873, Train: 0.892857, Val: 0.672000, Test: 0.695000, Test_acc_best: 0.794000
Epoch: 035, Loss: 1.684348, Train: 0.892857, Val: 0.688000, Test: 0.693000, Test_acc_best: 0.794000
Epoch: 036, Loss: 1.629179, Train: 0.885714, Val: 0.670000, Test: 0.671000, Test_acc_best: 0.794000
Epoch: 037, Loss: 1.725516, Train: 0.857143, Val: 0.644000, Test: 0.646000, Test_acc_best: 0.794000
Epoch: 038, Loss: 1.731695, Train: 0.878571, Val: 0.668000, Test: 0.674000, Test_acc_best: 0.794000
Epoch: 039, Loss: 1.650392, Train: 0.900000, Val: 0.712000, Test: 0.707000, Test_acc_best: 0.794000
Epoch: 040, Loss: 1.573413, Train: 0.921429, Val: 0.734000, Test: 0.756000, Test_acc_best: 0.794000
Epoch: 041, Loss: 1.700242, Train: 0.914286, Val: 0.738000, Test: 0.765000, Test_acc_best: 0.794000
Epoch: 042, Loss: 1.635247, Train: 0.907143, Val: 0.752000, Test: 0.790000, Test_acc_best: 0.794000
Epoch: 043, Loss: 1.607759, Train: 0.914286, Val: 0.764000, Test: 0.793000, Test_acc_best: 0.794000
Epoch: 044, Loss: 1.652427, Train: 0.928571, Val: 0.770000, Test: 0.802000, Test_acc_best: 0.802000
Epoch: 045, Loss: 1.606959, Train: 0.921429, Val: 0.768000, Test: 0.794000, Test_acc_best: 0.802000
Epoch: 046, Loss: 1.508395, Train: 0.914286, Val: 0.764000, Test: 0.795000, Test_acc_best: 0.802000
Epoch: 047, Loss: 1.553923, Train: 0.921429, Val: 0.754000, Test: 0.773000, Test_acc_best: 0.802000
Epoch: 048, Loss: 1.644330, Train: 0.914286, Val: 0.742000, Test: 0.754000, Test_acc_best: 0.802000
Epoch: 049, Loss: 1.572129, Train: 0.871429, Val: 0.726000, Test: 0.734000, Test_acc_best: 0.802000
Epoch: 050, Loss: 1.552308, Train: 0.900000, Val: 0.726000, Test: 0.733000, Test_acc_best: 0.802000
Epoch: 051, Loss: 1.473858, Train: 0.907143, Val: 0.728000, Test: 0.743000, Test_acc_best: 0.802000
Epoch: 052, Loss: 1.627557, Train: 0.921429, Val: 0.736000, Test: 0.755000, Test_acc_best: 0.802000
Epoch: 053, Loss: 1.516636, Train: 0.928571, Val: 0.752000, Test: 0.776000, Test_acc_best: 0.802000
Epoch: 054, Loss: 1.534276, Train: 0.914286, Val: 0.758000, Test: 0.782000, Test_acc_best: 0.802000
Epoch: 055, Loss: 1.614143, Train: 0.892857, Val: 0.756000, Test: 0.774000, Test_acc_best: 0.802000
Epoch: 056, Loss: 1.528550, Train: 0.892857, Val: 0.754000, Test: 0.785000, Test_acc_best: 0.802000
Epoch: 057, Loss: 1.642243, Train: 0.900000, Val: 0.746000, Test: 0.779000, Test_acc_best: 0.802000
Epoch: 058, Loss: 1.605655, Train: 0.921429, Val: 0.750000, Test: 0.763000, Test_acc_best: 0.802000
Epoch: 059, Loss: 1.518623, Train: 0.928571, Val: 0.742000, Test: 0.762000, Test_acc_best: 0.802000
Epoch: 060, Loss: 1.455143, Train: 0.928571, Val: 0.744000, Test: 0.759000, Test_acc_best: 0.802000
Epoch: 061, Loss: 1.441370, Train: 0.928571, Val: 0.760000, Test: 0.760000, Test_acc_best: 0.802000
Epoch: 062, Loss: 1.385531, Train: 0.942857, Val: 0.762000, Test: 0.762000, Test_acc_best: 0.802000
Epoch: 063, Loss: 1.610570, Train: 0.935714, Val: 0.740000, Test: 0.760000, Test_acc_best: 0.802000
Epoch: 064, Loss: 1.493852, Train: 0.935714, Val: 0.740000, Test: 0.762000, Test_acc_best: 0.802000
Epoch: 065, Loss: 1.512486, Train: 0.928571, Val: 0.732000, Test: 0.752000, Test_acc_best: 0.802000
Epoch: 066, Loss: 1.431144, Train: 0.921429, Val: 0.712000, Test: 0.731000, Test_acc_best: 0.802000
Epoch: 067, Loss: 1.503362, Train: 0.921429, Val: 0.730000, Test: 0.748000, Test_acc_best: 0.802000
Epoch: 068, Loss: 1.530129, Train: 0.928571, Val: 0.756000, Test: 0.771000, Test_acc_best: 0.802000
Epoch: 069, Loss: 1.416110, Train: 0.928571, Val: 0.768000, Test: 0.784000, Test_acc_best: 0.802000
Epoch: 070, Loss: 1.520982, Train: 0.921429, Val: 0.780000, Test: 0.797000, Test_acc_best: 0.802000
Epoch: 071, Loss: 1.385482, Train: 0.935714, Val: 0.786000, Test: 0.809000, Test_acc_best: 0.809000
Epoch: 072, Loss: 1.467705, Train: 0.928571, Val: 0.784000, Test: 0.804000, Test_acc_best: 0.809000
Epoch: 073, Loss: 1.515987, Train: 0.928571, Val: 0.776000, Test: 0.795000, Test_acc_best: 0.809000
Epoch: 074, Loss: 1.485549, Train: 0.928571, Val: 0.784000, Test: 0.791000, Test_acc_best: 0.809000
