Epoch: 001, Loss: 1.946212, Train: 0.150000, Val: 0.232000, Test: 0.199000, Test_acc_best: 0.199000
Epoch: 002, Loss: 1.945137, Train: 0.207143, Val: 0.230000, Test: 0.212000, Test_acc_best: 0.212000
Epoch: 003, Loss: 1.943754, Train: 0.307143, Val: 0.254000, Test: 0.256000, Test_acc_best: 0.256000
Epoch: 004, Loss: 1.942631, Train: 0.285714, Val: 0.186000, Test: 0.176000, Test_acc_best: 0.256000
Epoch: 005, Loss: 1.941384, Train: 0.257143, Val: 0.152000, Test: 0.154000, Test_acc_best: 0.256000
Epoch: 006, Loss: 1.940964, Train: 0.257143, Val: 0.154000, Test: 0.158000, Test_acc_best: 0.256000
Epoch: 007, Loss: 1.939695, Train: 0.278571, Val: 0.160000, Test: 0.163000, Test_acc_best: 0.256000
Epoch: 008, Loss: 1.938497, Train: 0.314286, Val: 0.178000, Test: 0.182000, Test_acc_best: 0.256000
Epoch: 009, Loss: 1.937550, Train: 0.357143, Val: 0.184000, Test: 0.197000, Test_acc_best: 0.256000
Epoch: 010, Loss: 1.936586, Train: 0.371429, Val: 0.202000, Test: 0.206000, Test_acc_best: 0.256000
Epoch: 011, Loss: 1.936229, Train: 0.371429, Val: 0.232000, Test: 0.229000, Test_acc_best: 0.256000
Epoch: 012, Loss: 1.935121, Train: 0.371429, Val: 0.256000, Test: 0.234000, Test_acc_best: 0.256000
Epoch: 013, Loss: 1.933764, Train: 0.378571, Val: 0.254000, Test: 0.249000, Test_acc_best: 0.256000
Epoch: 014, Loss: 1.933919, Train: 0.428571, Val: 0.264000, Test: 0.258000, Test_acc_best: 0.258000
Epoch: 015, Loss: 1.932034, Train: 0.492857, Val: 0.296000, Test: 0.288000, Test_acc_best: 0.288000
Epoch: 016, Loss: 1.931314, Train: 0.571429, Val: 0.382000, Test: 0.341000, Test_acc_best: 0.341000
Epoch: 017, Loss: 1.930858, Train: 0.650000, Val: 0.432000, Test: 0.406000, Test_acc_best: 0.406000
Epoch: 018, Loss: 1.929538, Train: 0.714286, Val: 0.482000, Test: 0.467000, Test_acc_best: 0.467000
Epoch: 019, Loss: 1.928360, Train: 0.735714, Val: 0.534000, Test: 0.499000, Test_acc_best: 0.499000
Epoch: 020, Loss: 1.927855, Train: 0.728571, Val: 0.542000, Test: 0.522000, Test_acc_best: 0.522000
Epoch: 021, Loss: 1.927074, Train: 0.742857, Val: 0.536000, Test: 0.507000, Test_acc_best: 0.522000
Epoch: 022, Loss: 1.926066, Train: 0.728571, Val: 0.518000, Test: 0.491000, Test_acc_best: 0.522000
Epoch: 023, Loss: 1.925814, Train: 0.735714, Val: 0.516000, Test: 0.486000, Test_acc_best: 0.522000
Epoch: 024, Loss: 1.924591, Train: 0.728571, Val: 0.498000, Test: 0.476000, Test_acc_best: 0.522000
Epoch: 025, Loss: 1.924358, Train: 0.735714, Val: 0.494000, Test: 0.477000, Test_acc_best: 0.522000
Epoch: 026, Loss: 1.924474, Train: 0.728571, Val: 0.500000, Test: 0.484000, Test_acc_best: 0.522000
Epoch: 027, Loss: 1.923920, Train: 0.735714, Val: 0.520000, Test: 0.498000, Test_acc_best: 0.522000
Epoch: 028, Loss: 1.922727, Train: 0.750000, Val: 0.530000, Test: 0.520000, Test_acc_best: 0.522000
Epoch: 029, Loss: 1.921989, Train: 0.771429, Val: 0.546000, Test: 0.547000, Test_acc_best: 0.547000
Epoch: 030, Loss: 1.920296, Train: 0.771429, Val: 0.562000, Test: 0.554000, Test_acc_best: 0.554000
Epoch: 031, Loss: 1.920674, Train: 0.778571, Val: 0.566000, Test: 0.552000, Test_acc_best: 0.554000
Epoch: 032, Loss: 1.919046, Train: 0.792857, Val: 0.582000, Test: 0.565000, Test_acc_best: 0.565000
Epoch: 033, Loss: 1.918606, Train: 0.792857, Val: 0.602000, Test: 0.577000, Test_acc_best: 0.577000
Epoch: 034, Loss: 1.918629, Train: 0.828571, Val: 0.614000, Test: 0.600000, Test_acc_best: 0.600000
Epoch: 035, Loss: 1.918418, Train: 0.828571, Val: 0.660000, Test: 0.642000, Test_acc_best: 0.642000
Epoch: 036, Loss: 1.917973, Train: 0.842857, Val: 0.678000, Test: 0.665000, Test_acc_best: 0.665000
Epoch: 037, Loss: 1.916044, Train: 0.835714, Val: 0.680000, Test: 0.668000, Test_acc_best: 0.668000
Epoch: 038, Loss: 1.917255, Train: 0.842857, Val: 0.694000, Test: 0.674000, Test_acc_best: 0.674000
Epoch: 039, Loss: 1.916847, Train: 0.828571, Val: 0.706000, Test: 0.701000, Test_acc_best: 0.701000
Epoch: 040, Loss: 1.915636, Train: 0.857143, Val: 0.714000, Test: 0.708000, Test_acc_best: 0.708000
Epoch: 041, Loss: 1.915760, Train: 0.864286, Val: 0.712000, Test: 0.711000, Test_acc_best: 0.711000
Epoch: 042, Loss: 1.914340, Train: 0.871429, Val: 0.712000, Test: 0.701000, Test_acc_best: 0.711000
Epoch: 043, Loss: 1.914155, Train: 0.878571, Val: 0.704000, Test: 0.695000, Test_acc_best: 0.711000
Epoch: 044, Loss: 1.913421, Train: 0.871429, Val: 0.694000, Test: 0.691000, Test_acc_best: 0.711000
Epoch: 045, Loss: 1.913382, Train: 0.850000, Val: 0.682000, Test: 0.682000, Test_acc_best: 0.711000
Epoch: 046, Loss: 1.912107, Train: 0.842857, Val: 0.656000, Test: 0.668000, Test_acc_best: 0.711000
Epoch: 047, Loss: 1.911554, Train: 0.842857, Val: 0.648000, Test: 0.655000, Test_acc_best: 0.711000
Epoch: 048, Loss: 1.913206, Train: 0.835714, Val: 0.640000, Test: 0.650000, Test_acc_best: 0.711000
Epoch: 049, Loss: 1.911213, Train: 0.850000, Val: 0.628000, Test: 0.648000, Test_acc_best: 0.711000
Epoch: 050, Loss: 1.910205, Train: 0.850000, Val: 0.626000, Test: 0.636000, Test_acc_best: 0.711000
Epoch: 051, Loss: 1.908927, Train: 0.857143, Val: 0.618000, Test: 0.629000, Test_acc_best: 0.711000
Epoch: 052, Loss: 1.910097, Train: 0.850000, Val: 0.624000, Test: 0.623000, Test_acc_best: 0.711000
Epoch: 053, Loss: 1.908460, Train: 0.850000, Val: 0.626000, Test: 0.624000, Test_acc_best: 0.711000
Epoch: 054, Loss: 1.908705, Train: 0.842857, Val: 0.618000, Test: 0.611000, Test_acc_best: 0.711000
Epoch: 055, Loss: 1.908999, Train: 0.842857, Val: 0.616000, Test: 0.609000, Test_acc_best: 0.711000
Epoch: 056, Loss: 1.907393, Train: 0.850000, Val: 0.620000, Test: 0.622000, Test_acc_best: 0.711000
Epoch: 057, Loss: 1.907228, Train: 0.864286, Val: 0.622000, Test: 0.624000, Test_acc_best: 0.711000
Epoch: 058, Loss: 1.907184, Train: 0.835714, Val: 0.620000, Test: 0.622000, Test_acc_best: 0.711000
Epoch: 059, Loss: 1.906333, Train: 0.821429, Val: 0.634000, Test: 0.625000, Test_acc_best: 0.711000
Epoch: 060, Loss: 1.904359, Train: 0.821429, Val: 0.642000, Test: 0.621000, Test_acc_best: 0.711000
Epoch: 061, Loss: 1.904361, Train: 0.800000, Val: 0.626000, Test: 0.622000, Test_acc_best: 0.711000
Epoch: 062, Loss: 1.904493, Train: 0.807143, Val: 0.628000, Test: 0.625000, Test_acc_best: 0.711000
Epoch: 063, Loss: 1.905901, Train: 0.821429, Val: 0.624000, Test: 0.624000, Test_acc_best: 0.711000
Epoch: 064, Loss: 1.902425, Train: 0.807143, Val: 0.620000, Test: 0.617000, Test_acc_best: 0.711000
Epoch: 065, Loss: 1.903544, Train: 0.807143, Val: 0.614000, Test: 0.612000, Test_acc_best: 0.711000
Epoch: 066, Loss: 1.901310, Train: 0.821429, Val: 0.602000, Test: 0.598000, Test_acc_best: 0.711000
Epoch: 067, Loss: 1.903010, Train: 0.814286, Val: 0.604000, Test: 0.599000, Test_acc_best: 0.711000
Epoch: 068, Loss: 1.902101, Train: 0.814286, Val: 0.598000, Test: 0.595000, Test_acc_best: 0.711000
Epoch: 069, Loss: 1.901327, Train: 0.814286, Val: 0.592000, Test: 0.588000, Test_acc_best: 0.711000
Epoch: 070, Loss: 1.899537, Train: 0.814286, Val: 0.590000, Test: 0.587000, Test_acc_best: 0.711000
Epoch: 071, Loss: 1.899307, Train: 0.814286, Val: 0.590000, Test: 0.580000, Test_acc_best: 0.711000
Epoch: 072, Loss: 1.899842, Train: 0.814286, Val: 0.584000, Test: 0.578000, Test_acc_best: 0.711000
Epoch: 073, Loss: 1.899664, Train: 0.842857, Val: 0.596000, Test: 0.584000, Test_acc_best: 0.711000
Epoch: 074, Loss: 1.898611, Train: 0.857143, Val: 0.600000, Test: 0.592000, Test_acc_best: 0.711000
Epoch: 075, Loss: 1.897116, Train: 0.864286, Val: 0.614000, Test: 0.606000, Test_acc_best: 0.711000
Epoch: 076, Loss: 1.896203, Train: 0.871429, Val: 0.626000, Test: 0.628000, Test_acc_best: 0.711000
Epoch: 077, Loss: 1.896873, Train: 0.857143, Val: 0.640000, Test: 0.648000, Test_acc_best: 0.711000
Epoch: 078, Loss: 1.896246, Train: 0.864286, Val: 0.652000, Test: 0.663000, Test_acc_best: 0.711000
Epoch: 079, Loss: 1.894552, Train: 0.857143, Val: 0.668000, Test: 0.686000, Test_acc_best: 0.711000
Epoch: 080, Loss: 1.893847, Train: 0.857143, Val: 0.666000, Test: 0.689000, Test_acc_best: 0.711000
