Epoch: 001, Loss: 1.946250, Train: 0.242857, Val: 0.208000, Test: 0.209000, Val_acc_best: 0.208000, Test_acc_best: 0.209000
Epoch: 002, Loss: 1.944722, Train: 0.414286, Val: 0.256000, Test: 0.283000, Val_acc_best: 0.256000, Test_acc_best: 0.283000
Epoch: 003, Loss: 1.943260, Train: 0.507143, Val: 0.328000, Test: 0.339000, Val_acc_best: 0.328000, Test_acc_best: 0.339000
Epoch: 004, Loss: 1.941562, Train: 0.650000, Val: 0.396000, Test: 0.400000, Val_acc_best: 0.396000, Test_acc_best: 0.400000
Epoch: 005, Loss: 1.940151, Train: 0.714286, Val: 0.450000, Test: 0.433000, Val_acc_best: 0.450000, Test_acc_best: 0.433000
Epoch: 006, Loss: 1.938257, Train: 0.742857, Val: 0.478000, Test: 0.466000, Val_acc_best: 0.478000, Test_acc_best: 0.466000
Epoch: 007, Loss: 1.937088, Train: 0.778571, Val: 0.502000, Test: 0.494000, Val_acc_best: 0.502000, Test_acc_best: 0.494000
Epoch: 008, Loss: 1.936110, Train: 0.785714, Val: 0.530000, Test: 0.519000, Val_acc_best: 0.530000, Test_acc_best: 0.519000
Epoch: 009, Loss: 1.934436, Train: 0.828571, Val: 0.552000, Test: 0.546000, Val_acc_best: 0.552000, Test_acc_best: 0.546000
Epoch: 010, Loss: 1.932694, Train: 0.850000, Val: 0.566000, Test: 0.574000, Val_acc_best: 0.566000, Test_acc_best: 0.574000
Epoch: 011, Loss: 1.931469, Train: 0.850000, Val: 0.598000, Test: 0.593000, Val_acc_best: 0.598000, Test_acc_best: 0.593000
Epoch: 012, Loss: 1.929298, Train: 0.871429, Val: 0.596000, Test: 0.609000, Val_acc_best: 0.598000, Test_acc_best: 0.609000
Epoch: 013, Loss: 1.927746, Train: 0.878571, Val: 0.614000, Test: 0.619000, Val_acc_best: 0.614000, Test_acc_best: 0.619000
Epoch: 014, Loss: 1.926339, Train: 0.885714, Val: 0.636000, Test: 0.635000, Val_acc_best: 0.636000, Test_acc_best: 0.635000
Epoch: 015, Loss: 1.924444, Train: 0.885714, Val: 0.648000, Test: 0.645000, Val_acc_best: 0.648000, Test_acc_best: 0.645000
Epoch: 016, Loss: 1.922315, Train: 0.885714, Val: 0.650000, Test: 0.652000, Val_acc_best: 0.650000, Test_acc_best: 0.652000
Epoch: 017, Loss: 1.921333, Train: 0.885714, Val: 0.658000, Test: 0.653000, Val_acc_best: 0.658000, Test_acc_best: 0.653000
Epoch: 018, Loss: 1.919042, Train: 0.892857, Val: 0.664000, Test: 0.661000, Val_acc_best: 0.664000, Test_acc_best: 0.661000
Epoch: 019, Loss: 1.917386, Train: 0.892857, Val: 0.666000, Test: 0.669000, Val_acc_best: 0.666000, Test_acc_best: 0.669000
Epoch: 020, Loss: 1.915308, Train: 0.907143, Val: 0.666000, Test: 0.671000, Val_acc_best: 0.666000, Test_acc_best: 0.671000
Epoch: 021, Loss: 1.913639, Train: 0.914286, Val: 0.670000, Test: 0.673000, Val_acc_best: 0.670000, Test_acc_best: 0.673000
Epoch: 022, Loss: 1.911758, Train: 0.914286, Val: 0.670000, Test: 0.673000, Val_acc_best: 0.670000, Test_acc_best: 0.673000
Epoch: 023, Loss: 1.909178, Train: 0.914286, Val: 0.670000, Test: 0.678000, Val_acc_best: 0.670000, Test_acc_best: 0.678000
Epoch: 024, Loss: 1.907197, Train: 0.914286, Val: 0.672000, Test: 0.681000, Val_acc_best: 0.672000, Test_acc_best: 0.681000
Epoch: 025, Loss: 1.905418, Train: 0.914286, Val: 0.676000, Test: 0.685000, Val_acc_best: 0.676000, Test_acc_best: 0.685000
Epoch: 026, Loss: 1.902828, Train: 0.914286, Val: 0.678000, Test: 0.685000, Val_acc_best: 0.678000, Test_acc_best: 0.685000
Epoch: 027, Loss: 1.900196, Train: 0.914286, Val: 0.676000, Test: 0.686000, Val_acc_best: 0.678000, Test_acc_best: 0.686000
Epoch: 028, Loss: 1.898312, Train: 0.914286, Val: 0.678000, Test: 0.683000, Val_acc_best: 0.678000, Test_acc_best: 0.686000
Epoch: 029, Loss: 1.895368, Train: 0.914286, Val: 0.680000, Test: 0.684000, Val_acc_best: 0.680000, Test_acc_best: 0.686000
Epoch: 030, Loss: 1.893089, Train: 0.914286, Val: 0.680000, Test: 0.685000, Val_acc_best: 0.680000, Test_acc_best: 0.686000
Epoch: 031, Loss: 1.890316, Train: 0.914286, Val: 0.680000, Test: 0.686000, Val_acc_best: 0.680000, Test_acc_best: 0.686000
Epoch: 032, Loss: 1.888442, Train: 0.921429, Val: 0.682000, Test: 0.687000, Val_acc_best: 0.682000, Test_acc_best: 0.687000
Epoch: 033, Loss: 1.886182, Train: 0.921429, Val: 0.682000, Test: 0.687000, Val_acc_best: 0.682000, Test_acc_best: 0.687000
Epoch: 034, Loss: 1.883829, Train: 0.921429, Val: 0.682000, Test: 0.687000, Val_acc_best: 0.682000, Test_acc_best: 0.687000
Epoch: 035, Loss: 1.880954, Train: 0.921429, Val: 0.682000, Test: 0.686000, Val_acc_best: 0.682000, Test_acc_best: 0.687000
Epoch: 036, Loss: 1.878112, Train: 0.921429, Val: 0.682000, Test: 0.687000, Val_acc_best: 0.682000, Test_acc_best: 0.687000
Epoch: 037, Loss: 1.874748, Train: 0.921429, Val: 0.684000, Test: 0.687000, Val_acc_best: 0.684000, Test_acc_best: 0.687000
Epoch: 038, Loss: 1.872979, Train: 0.921429, Val: 0.684000, Test: 0.688000, Val_acc_best: 0.684000, Test_acc_best: 0.688000
Epoch: 039, Loss: 1.869647, Train: 0.921429, Val: 0.680000, Test: 0.688000, Val_acc_best: 0.684000, Test_acc_best: 0.688000
