Epoch: 001, Loss: 1.946832, Train: 0.282285, Val: 0.316000, Test: 0.319000, Val_acc_best: 0.316000, Test_acc_best: 0.319000
Epoch: 002, Loss: 1.918858, Train: 0.282285, Val: 0.316000, Test: 0.319000, Val_acc_best: 0.316000, Test_acc_best: 0.319000
Epoch: 003, Loss: 1.886671, Train: 0.282285, Val: 0.316000, Test: 0.319000, Val_acc_best: 0.316000, Test_acc_best: 0.319000
Epoch: 004, Loss: 1.853956, Train: 0.282285, Val: 0.316000, Test: 0.319000, Val_acc_best: 0.316000, Test_acc_best: 0.319000
Epoch: 005, Loss: 1.827254, Train: 0.282285, Val: 0.316000, Test: 0.319000, Val_acc_best: 0.316000, Test_acc_best: 0.319000
Epoch: 006, Loss: 1.810266, Train: 0.282285, Val: 0.316000, Test: 0.319000, Val_acc_best: 0.316000, Test_acc_best: 0.319000
Epoch: 007, Loss: 1.802760, Train: 0.282285, Val: 0.316000, Test: 0.319000, Val_acc_best: 0.316000, Test_acc_best: 0.319000
Epoch: 008, Loss: 1.790586, Train: 0.282285, Val: 0.316000, Test: 0.319000, Val_acc_best: 0.316000, Test_acc_best: 0.319000
Epoch: 009, Loss: 1.778647, Train: 0.283113, Val: 0.316000, Test: 0.319000, Val_acc_best: 0.316000, Test_acc_best: 0.319000
Epoch: 010, Loss: 1.759816, Train: 0.283113, Val: 0.316000, Test: 0.320000, Val_acc_best: 0.316000, Test_acc_best: 0.320000
Epoch: 011, Loss: 1.744745, Train: 0.288079, Val: 0.318000, Test: 0.323000, Val_acc_best: 0.318000, Test_acc_best: 0.323000
Epoch: 012, Loss: 1.727505, Train: 0.307947, Val: 0.330000, Test: 0.334000, Val_acc_best: 0.330000, Test_acc_best: 0.334000
Epoch: 013, Loss: 1.712393, Train: 0.324503, Val: 0.344000, Test: 0.354000, Val_acc_best: 0.344000, Test_acc_best: 0.354000
Epoch: 014, Loss: 1.698028, Train: 0.341060, Val: 0.356000, Test: 0.364000, Val_acc_best: 0.356000, Test_acc_best: 0.364000
Epoch: 015, Loss: 1.684083, Train: 0.341887, Val: 0.362000, Test: 0.368000, Val_acc_best: 0.362000, Test_acc_best: 0.368000
Epoch: 016, Loss: 1.666699, Train: 0.341060, Val: 0.358000, Test: 0.366000, Val_acc_best: 0.362000, Test_acc_best: 0.368000
Epoch: 017, Loss: 1.653425, Train: 0.341060, Val: 0.354000, Test: 0.366000, Val_acc_best: 0.362000, Test_acc_best: 0.368000
Epoch: 018, Loss: 1.633368, Train: 0.341060, Val: 0.364000, Test: 0.369000, Val_acc_best: 0.364000, Test_acc_best: 0.369000
Epoch: 019, Loss: 1.620042, Train: 0.346854, Val: 0.380000, Test: 0.374000, Val_acc_best: 0.380000, Test_acc_best: 0.374000
Epoch: 020, Loss: 1.603155, Train: 0.375000, Val: 0.402000, Test: 0.398000, Val_acc_best: 0.402000, Test_acc_best: 0.398000
Epoch: 021, Loss: 1.588425, Train: 0.392384, Val: 0.428000, Test: 0.413000, Val_acc_best: 0.428000, Test_acc_best: 0.413000
Epoch: 022, Loss: 1.564659, Train: 0.426325, Val: 0.446000, Test: 0.440000, Val_acc_best: 0.446000, Test_acc_best: 0.440000
Epoch: 023, Loss: 1.544109, Train: 0.460265, Val: 0.456000, Test: 0.464000, Val_acc_best: 0.456000, Test_acc_best: 0.464000
Epoch: 024, Loss: 1.532086, Train: 0.482616, Val: 0.476000, Test: 0.479000, Val_acc_best: 0.476000, Test_acc_best: 0.479000
Epoch: 025, Loss: 1.515741, Train: 0.490894, Val: 0.482000, Test: 0.489000, Val_acc_best: 0.482000, Test_acc_best: 0.489000
Epoch: 026, Loss: 1.485713, Train: 0.493377, Val: 0.482000, Test: 0.489000, Val_acc_best: 0.482000, Test_acc_best: 0.489000
Epoch: 027, Loss: 1.466764, Train: 0.494205, Val: 0.484000, Test: 0.489000, Val_acc_best: 0.484000, Test_acc_best: 0.489000
Epoch: 028, Loss: 1.449780, Train: 0.503311, Val: 0.494000, Test: 0.489000, Val_acc_best: 0.494000, Test_acc_best: 0.489000
Epoch: 029, Loss: 1.433235, Train: 0.522351, Val: 0.514000, Test: 0.505000, Val_acc_best: 0.514000, Test_acc_best: 0.505000
Epoch: 030, Loss: 1.413553, Train: 0.560430, Val: 0.540000, Test: 0.532000, Val_acc_best: 0.540000, Test_acc_best: 0.532000
Epoch: 031, Loss: 1.389641, Train: 0.591887, Val: 0.574000, Test: 0.562000, Val_acc_best: 0.574000, Test_acc_best: 0.562000
